MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,RL,0.0,9156,2,0,IR1,Lvl,AllPub,Inside,2,NWAmes,PosN,Norm,1Fam,1Story,6,7,old,old,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,3,CBlock,4,4,2,1,0,1,0,1489,1489,GasA,4,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,4,7,7,1,5,Attchd,old,2,2,462,4,4,3,0,0,0,0,0,0,1,0,NA,0,8,new,WD,Normal,185750
20,RL,0.0,13526,2,0,IR1,Lvl,AllPub,CulDSac,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,old,old,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,2,3,CBlock,4,4,2,4,560,2,375,0,935,GasA,3,Y,SBrkr,935,0,0,935,1,0,1,0,3,1,3,5,7,0,1,Attchd,old,1,1,288,4,4,3,180,0,0,0,0,0,1,3,NA,0,11,new,WD,Normal,137000
80,RL,124.0,11512,2,0,IR1,Lvl,AllPub,Corner,2,Edwards,Norm,Norm,1Fam,SLvl,6,7,old,new,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,2,3,CBlock,4,4,4,5,719,1,0,300,1019,GasA,4,Y,SBrkr,1357,0,0,1357,1,0,1,0,2,1,5,5,7,1,5,Basment,old,2,1,312,4,4,3,0,0,0,0,163,0,1,4,NA,0,5,new,WD,Normal,177000
50,RL,53.0,5362,2,0,Reg,Lvl,AllPub,Corner,2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,old,new,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,3,PConc,4,4,2,1,0,1,0,661,661,GasA,5,Y,SBrkr,661,589,0,1250,0,0,2,0,3,1,3,8,7,1,5,Detchd,mid,1,2,552,4,4,3,242,0,81,0,0,0,1,0,NA,0,11,new,WD,Normal,139000
90,RL,95.0,11345,2,0,Reg,Lvl,AllPub,Corner,2,NAmes,Feedr,Norm,Duplex,2Story,5,5,old,old,Gable,Roll,AsbShng,AsbShng,Stone,567.0,2,3,CBlock,4,4,2,3,220,1,0,708,928,GasA,4,Y,FuseA,928,992,0,1920,0,0,2,0,4,2,3,10,7,0,1,Detchd,old,1,2,400,4,3,3,0,0,0,0,0,0,1,0,NA,0,7,new,WD,Normal,137000
60,RL,0.0,12936,2,0,IR1,Lvl,AllPub,CulDSac,2,NWAmes,Norm,Norm,1Fam,2Story,6,6,old,old,Gable,CompShg,HdBoard,Plywood,None,0.0,2,3,CBlock,4,5,2,4,593,1,0,130,723,GasA,3,Y,SBrkr,735,660,0,1395,0,1,1,1,3,1,3,6,7,1,4,Attchd,old,1,2,497,4,4,3,294,116,0,0,0,0,1,0,NA,0,12,new,WD,Normal,162000
80,RL,0.0,17871,2,0,IR1,Lvl,AllPub,CulDSac,2,NWAmes,Norm,Norm,1Fam,SLvl,6,5,old,old,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,2,3,CBlock,5,4,4,5,528,1,0,1152,1680,GasA,2,Y,SBrkr,1724,0,0,1724,1,0,1,1,3,1,3,7,7,1,5,Attchd,old,2,2,480,4,4,3,0,0,0,0,0,0,1,0,NA,0,6,new,WD,Normal,197900
60,RL,75.0,9473,2,0,Reg,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,8,5,new,new,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,4,2,6,804,1,0,324,1128,GasA,5,Y,SBrkr,1128,903,0,2031,1,0,2,1,3,1,4,7,7,1,5,Attchd,new,2,2,577,4,4,3,0,211,0,0,0,0,1,0,NA,0,3,new,WD,Normal,237000
50,C (all),60.0,7500,2,0,Reg,Lvl,AllPub,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,old,old,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,4,CBlock,4,4,2,1,0,1,0,698,698,GasA,3,Y,FuseA,698,430,0,1128,0,0,1,0,2,1,3,6,7,0,1,Detchd,mid,2,2,528,4,4,3,30,0,164,0,0,0,1,0,NA,0,4,new,COD,Abnorml,68400
20,RL,67.0,9808,2,0,IR1,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,new,new,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,3,3,PConc,5,4,2,6,788,1,0,785,1573,GasA,5,Y,SBrkr,1573,0,0,1573,1,0,2,0,3,1,4,6,7,0,1,Attchd,new,2,2,544,4,4,3,0,72,0,0,0,0,1,0,NA,0,3,new,WD,Normal,227000
20,RL,50.0,8049,2,0,IR1,Lvl,AllPub,CulDSac,2,Timber,Norm,Norm,1Fam,1Story,7,5,mid,mid,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,2,3,CBlock,5,4,2,5,1053,1,0,256,1309,GasA,3,Y,SBrkr,1339,0,0,1339,1,0,2,0,2,1,3,6,7,1,4,Attchd,mid,3,2,484,5,5,3,0,58,0,0,90,0,1,0,NA,0,7,new,WD,Normal,180000
20,RL,61.0,8800,2,0,IR1,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,7,old,new,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,5,4,3,2,532,3,144,364,1040,GasA,3,Y,SBrkr,1040,0,0,1040,0,0,2,0,3,1,4,5,7,0,1,Detchd,old,1,2,484,4,4,3,0,0,0,0,288,0,1,0,NA,0,9,new,WD,Normal,150500
90,RL,94.0,9400,2,0,Reg,Low,AllPub,Corner,2,Mitchel,Norm,Norm,Duplex,2Story,6,5,old,old,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,2,3,CBlock,4,4,4,1,0,1,0,912,912,GasA,3,Y,SBrkr,912,912,0,1824,0,0,2,2,4,2,3,8,7,0,1,NA,old,0,0,0,1,1,3,128,0,0,0,0,0,1,0,NA,0,4,new,WD,Normal,139000
50,RL,50.0,9638,2,0,Reg,Lvl,AllPub,Inside,2,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,old,mid,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,3,PConc,4,4,2,1,0,1,0,804,804,GasA,5,Y,SBrkr,1699,748,0,2447,0,0,2,0,4,1,4,10,5,1,5,Detchd,old,1,1,336,4,4,3,272,0,42,0,116,0,1,0,NA,0,3,new,WD,Normal,169000
50,RM,50.0,6000,2,0,Reg,Lvl,AllPub,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,old,old,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,4,4,2,1,0,1,0,780,780,GasA,5,Y,FuseF,825,587,0,1412,0,0,1,0,4,1,3,6,7,1,5,Detchd,old,1,1,280,4,4,3,45,0,0,0,0,0,1,0,NA,0,5,new,WD,Normal,132500
20,RL,0.0,9790,2,0,Reg,Lvl,AllPub,Inside,2,NWAmes,Feedr,Norm,1Fam,1Story,6,5,old,old,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,2,3,CBlock,4,4,2,5,569,3,81,678,1328,GasA,3,Y,SBrkr,1328,0,0,1328,1,0,1,1,3,1,3,6,7,2,5,Attchd,old,1,2,528,4,4,3,0,26,0,0,0,0,1,0,NA,0,6,new,WD,Normal,143000
20,RL,0.0,36500,2,0,IR1,Low,AllPub,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,5,5,old,old,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,2,4,CBlock,4,4,4,3,812,1,0,812,1624,GasA,2,Y,SBrkr,1582,0,0,1582,0,1,2,0,4,1,3,7,7,0,1,Attchd,old,1,2,390,4,4,1,168,198,0,0,0,0,1,0,NA,0,6,new,WD,Normal,190000
120,RL,40.0,5664,2,0,IR1,Lvl,AllPub,Inside,2,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,new,new,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,5,4,2,6,1158,1,0,343,1501,GasA,5,Y,SBrkr,1659,0,0,1659,1,0,2,0,2,1,5,5,7,1,6,Attchd,new,3,2,499,4,4,3,212,59,0,0,0,0,1,0,NA,0,10,new,WD,Normal,278000
60,RL,86.0,11065,2,0,IR1,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,new,new,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,3,3,PConc,5,4,3,1,0,1,0,1085,1085,GasA,5,Y,SBrkr,1120,850,0,1970,0,0,2,1,3,1,5,8,7,1,5,BuiltIn,new,3,3,753,4,4,3,177,74,0,0,0,0,1,0,NA,0,10,new,New,Partial,281000
80,RL,0.0,14112,2,0,IR1,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,1Fam,SLvl,5,7,old,old,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,2,3,PConc,4,4,4,6,1014,1,0,138,1152,GasA,3,Y,SBrkr,1152,0,0,1152,1,0,1,0,3,1,3,6,7,1,5,Attchd,old,2,2,484,4,4,3,227,0,0,0,0,0,1,0,NA,0,4,new,WD,Normal,180500
160,RM,21.0,1680,2,0,Reg,Lvl,AllPub,Inside,2,BrDale,Norm,Norm,Twnhs,2Story,5,7,old,old,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,2,3,CBlock,4,4,2,5,231,1,0,399,630,GasA,3,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,3,6,7,0,1,Detchd,old,1,1,264,4,4,3,185,0,0,0,0,0,1,0,NA,0,2,new,WD,Normal,119500
70,RM,60.0,6600,2,0,Reg,Lvl,AllPub,Corner,2,OldTown,Norm,Norm,1Fam,2Story,5,4,old,old,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,Stone,4,4,2,1,0,1,0,994,994,GasA,3,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,3,11,5,0,1,Attchd,mid,2,1,432,4,4,3,0,287,0,0,0,0,1,0,NA,0,12,new,WD,Normal,107500
60,RL,78.0,10140,2,0,Reg,Lvl,AllPub,Inside,2,NWAmes,Norm,Norm,1Fam,2Story,7,5,old,old,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,PConc,5,4,2,6,194,1,0,638,832,GasA,3,Y,SBrkr,832,832,0,1664,0,0,2,1,4,1,3,8,7,1,4,Attchd,old,2,2,528,4,4,3,0,28,0,0,259,0,1,2,NA,0,3,new,WD,Normal,162900
20,RL,60.0,8172,2,0,Reg,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,5,7,old,mid,Hip,CompShg,WdShing,Plywood,None,0.0,2,3,CBlock,4,4,2,3,167,1,0,697,864,GasA,3,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,3,5,7,0,1,Detchd,old,1,2,572,4,4,1,0,0,0,0,0,0,1,0,NA,0,4,new,WD,Normal,115000
20,RL,70.0,8400,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,Feedr,Norm,1Fam,1Story,5,5,old,old,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,2,3,CBlock,4,4,4,4,1016,1,0,36,1052,GasA,4,Y,SBrkr,1052,0,0,1052,1,0,1,1,3,1,3,5,7,0,1,Attchd,old,2,1,288,4,4,3,356,0,0,0,0,0,1,2,NA,0,11,new,WD,Normal,138500
20,RL,80.0,8700,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,old,old,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,2,4,CBlock,4,4,3,5,776,1,0,344,1120,GasA,4,Y,SBrkr,1128,0,0,1128,1,0,2,0,3,1,3,6,7,0,1,Attchd,old,2,2,525,4,4,3,192,20,123,0,0,0,1,3,NA,0,12,new,WD,Normal,155000
180,RM,35.0,3675,2,0,Reg,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,new,new,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,2,3,PConc,5,4,5,6,547,1,0,0,547,GasA,4,Y,SBrkr,1072,0,0,1072,1,0,2,0,2,1,3,5,7,0,1,Basment,new,3,2,525,4,4,3,0,44,0,0,0,0,1,0,NA,0,6,new,New,Partial,140000
60,RL,313.0,63887,2,0,IR3,Bnk,AllPub,Corner,2,Edwards,Feedr,Norm,1Fam,2Story,10,5,new,new,Hip,ClyTile,Stucco,Stucco,Stone,796.0,4,3,PConc,6,4,5,6,5644,1,0,466,6110,GasA,5,Y,SBrkr,4692,950,0,5642,2,0,2,1,3,1,5,12,7,3,5,Attchd,new,3,2,1418,4,4,3,214,292,0,0,0,480,4,0,NA,0,1,new,New,Partial,160000
20,RL,75.0,7500,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,old,mid,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,3,CBlock,4,4,2,2,340,3,906,0,1246,GasA,5,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,4,6,7,0,1,Attchd,old,2,1,305,4,4,3,218,0,0,0,0,0,1,4,NA,0,5,new,WD,Normal,154000
60,RL,0.0,10762,2,0,IR1,Lvl,AllPub,CulDSac,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,mid,mid,Gable,CompShg,VinylSd,VinylSd,None,344.0,3,3,PConc,5,4,2,6,694,1,0,284,978,GasA,5,Y,SBrkr,1005,978,0,1983,0,0,2,1,3,1,4,9,7,1,4,Attchd,mid,3,2,490,4,4,3,0,0,0,0,0,0,1,0,NA,0,5,new,WD,Normal,225000
70,RL,0.0,7500,2,0,IR1,Bnk,AllPub,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,6,7,old,old,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,4,4,2,4,547,1,0,224,771,GasA,2,Y,SBrkr,753,741,0,1494,0,0,1,0,3,1,4,7,7,2,5,Attchd,old,1,1,213,4,4,2,0,0,0,0,224,0,1,0,NA,0,11,new,WD,Normal,177500
60,RL,92.0,10120,2,0,Reg,Lvl,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,mid,mid,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,3,3,PConc,5,4,2,6,740,1,0,425,1165,GasA,5,Y,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,4,8,7,1,4,Attchd,mid,2,3,844,4,4,3,309,78,0,0,0,0,1,0,NA,0,12,new,WD,Normal,290000
20,RL,73.0,8688,2,0,Reg,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,new,new,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,3,3,PConc,5,4,4,1,0,1,0,1616,1616,GasA,5,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,4,7,7,0,1,Attchd,new,2,3,834,4,4,3,208,59,0,0,0,0,1,0,NA,0,4,new,WD,Normal,232000
160,RM,32.0,3363,2,0,Reg,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,TwnhsE,2Story,7,5,new,new,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,3,3,PConc,5,4,2,1,0,1,0,976,976,GasA,5,Y,SBrkr,976,732,0,1708,0,0,2,0,3,1,4,7,3,0,1,Detchd,new,1,2,380,4,4,3,0,40,0,0,0,0,1,0,NA,0,4,new,WD,Normal,130000
20,RL,108.0,13173,2,0,IR1,Lvl,AllPub,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,new,new,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,3,3,PConc,6,4,2,6,1572,1,0,80,1652,GasA,5,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,5,6,7,2,6,Attchd,new,3,2,840,4,4,3,404,102,0,0,0,0,1,0,NA,0,11,new,WD,Normal,325000
120,RL,48.0,6955,2,0,IR1,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,new,new,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,3,3,PConc,5,4,2,1,0,1,0,1368,1368,GasA,5,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,4,6,7,1,5,Attchd,new,2,2,474,4,4,3,132,35,0,0,0,0,1,0,NA,0,9,new,New,Partial,202500
20,RL,60.0,8072,2,0,Reg,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,5,mid,mid,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,5,5,2,5,746,1,0,244,990,GasA,5,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,7,0,1,Detchd,new,1,2,480,4,4,3,0,64,0,0,0,0,1,0,NA,0,5,new,WD,Normal,138000
20,RM,100.0,12000,2,0,Reg,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,7,old,new,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,4,4,2,6,144,5,608,172,924,GasA,5,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,1,4,6,7,0,1,Attchd,old,1,2,528,4,4,3,0,36,0,0,0,0,1,2,NA,0,5,new,WD,Normal,147000
20,RL,0.0,7153,2,0,Reg,Lvl,AllPub,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,6,5,mid,mid,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,2,3,CBlock,5,4,2,6,1200,1,0,78,1278,GasA,4,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,4,6,7,0,1,Attchd,mid,2,2,496,4,4,3,112,51,0,0,0,0,1,2,NA,0,6,new,WD,Normal,179200
20,RL,100.0,17500,2,0,Reg,Lvl,AllPub,Inside,2,Crawfor,PosA,Norm,1Fam,1Story,7,8,old,new,Gable,CompShg,BrkFace,HdBoard,None,0.0,3,4,PConc,5,4,4,6,1406,1,0,496,1902,GasA,3,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,5,7,7,2,4,Attchd,old,3,2,567,4,4,3,0,207,162,0,0,0,1,0,NA,0,5,new,WD,Normal,335000
20,RL,68.0,8814,2,0,Reg,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,new,new,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,3,3,PConc,5,4,2,6,925,1,0,349,1274,GasA,5,Y,SBrkr,1274,0,0,1274,1,0,2,0,3,1,4,6,7,0,1,Attchd,new,2,2,508,4,4,3,264,98,0,0,0,0,1,0,NA,0,1,new,New,Partial,203000
60,RL,0.0,9572,2,0,IR1,Lvl,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,mid,mid,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,3,3,PConc,6,4,2,6,482,1,0,971,1453,GasA,5,Y,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,4,9,7,1,6,Attchd,mid,2,2,750,5,5,3,500,0,0,0,0,0,1,0,NA,0,6,new,WD,Normal,302000
60,RL,108.0,14774,2,0,IR1,Lvl,AllPub,Corner,2,NoRidge,Norm,Norm,1Fam,2Story,9,5,mid,mid,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,3,3,PConc,5,4,2,1,0,1,0,1393,1393,GasA,5,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,4,10,7,1,4,BuiltIn,mid,3,3,779,4,4,3,668,30,0,0,0,0,1,0,NA,0,5,new,WD,Normal,333168
20,RL,60.0,8190,2,0,Reg,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,6,old,old,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,4,4,2,3,732,1,0,216,948,GasA,5,Y,SBrkr,948,0,0,948,1,0,1,0,3,1,3,5,7,1,4,Detchd,old,1,1,280,4,4,3,0,36,0,0,0,0,1,0,NA,0,10,new,WD,Normal,119000
60,RL,85.0,11075,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,2Story,6,5,old,old,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,3,4,3,5,500,2,276,176,952,GasA,3,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,3,9,7,2,5,Attchd,old,1,2,576,4,4,3,280,0,0,0,0,0,1,0,NA,0,6,new,WD,Normal,206900
20,RL,61.0,10226,2,0,IR1,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,new,new,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,3,3,PConc,6,4,5,1,0,1,0,1622,1622,GasA,5,Y,SBrkr,1630,0,0,1630,1,0,2,0,3,1,5,8,7,1,5,Attchd,new,2,3,860,4,4,3,172,42,0,0,0,0,1,0,NA,0,1,new,WD,Normal,295493
120,FV,47.0,4230,2,2,Reg,Lvl,AllPub,Corner,2,Somerst,Norm,Norm,TwnhsE,1Story,7,5,new,new,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,6,5,2,1,0,1,0,1352,1352,GasA,5,Y,SBrkr,1352,0,0,1352,0,0,2,0,2,1,4,5,7,1,5,Attchd,new,2,2,466,4,4,3,0,241,0,0,0,0,1,0,NA,0,4,new,New,Partial,208900
20,RL,0.0,14781,2,0,IR2,Lvl,AllPub,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,new,new,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,3,3,PConc,5,4,5,1,0,1,0,1753,1753,GasA,5,Y,SBrkr,1787,0,0,1787,0,0,2,0,3,1,4,7,7,1,4,Attchd,new,2,3,748,4,4,3,198,150,0,0,0,0,1,0,NA,0,8,new,WD,Normal,275000
20,RL,75.0,10215,2,0,Reg,Bnk,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,5,old,old,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,2,3,PConc,4,4,2,5,492,1,0,372,864,GasA,5,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,3,5,7,0,1,Attchd,old,1,1,248,4,4,3,0,0,0,0,0,0,1,0,NA,0,2,new,WD,Normal,111000
20,RL,70.0,8400,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,3,old,old,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,3,CBlock,4,4,2,5,189,3,661,628,1478,GasA,4,Y,SBrkr,1478,0,0,1478,1,0,1,1,3,1,3,6,7,2,5,Attchd,old,2,2,442,4,4,3,114,0,0,0,216,0,1,0,NA,0,6,new,WD,Normal,156500
20,RL,0.0,6627,2,0,IR1,Lvl,AllPub,Corner,2,BrkSide,Feedr,Norm,1Fam,1Story,3,6,old,old,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,1,1,1,0,0,0,0,0,0,Floor,3,N,SBrkr,720,0,0,720,0,0,1,0,2,1,3,4,7,0,1,Detchd,old,1,1,287,4,3,3,0,0,0,0,0,0,1,0,NA,0,7,new,WD,Normal,72500
60,RL,107.0,10186,2,0,IR1,Lvl,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,mid,mid,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,5,4,2,6,674,1,0,76,750,GasA,5,Y,SBrkr,1061,862,0,1923,1,0,2,1,3,1,4,8,7,1,4,Attchd,mid,2,2,564,4,4,3,240,39,0,0,0,0,1,0,NA,0,6,new,WD,Normal,190000
30,RL,50.0,5330,2,0,Reg,HLS,AllPub,Inside,2,BrkSide,Norm,Norm,1Fam,1Story,4,7,old,old,Hip,CompShg,VinylSd,VinylSd,None,0.0,1,3,CBlock,4,4,2,2,280,1,0,140,420,GasA,4,Y,SBrkr,708,0,0,708,0,0,1,0,2,1,2,5,7,0,1,NA,old,0,0,0,1,1,3,164,0,0,0,0,0,1,0,NA,0,12,new,WD,Normal,82500
20,RL,75.0,9986,2,0,Reg,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,new,new,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,3,3,PConc,6,4,4,1,0,1,0,1795,1795,GasA,5,Y,SBrkr,1795,0,0,1795,0,0,2,0,2,1,4,7,7,1,5,Attchd,new,2,3,895,4,4,3,0,49,0,0,0,0,1,0,NA,0,2,new,New,Partial,147000
30,RM,40.0,3636,2,0,Reg,Lvl,AllPub,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,4,4,old,old,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,3,BrkTil,4,3,2,1,0,1,0,796,796,GasA,2,N,SBrkr,796,0,0,796,0,0,1,0,2,1,3,5,7,0,1,NA,old,0,0,0,1,1,1,0,0,100,0,0,0,1,3,NA,0,1,new,WD,Normal,55000
30,RH,70.0,4270,2,0,Reg,Bnk,AllPub,Inside,1,Edwards,Norm,Norm,1Fam,1Story,3,6,old,new,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,BrkTil,4,4,2,3,544,1,0,0,544,GasA,5,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,4,6,7,0,1,NA,old,0,0,0,1,1,3,0,0,286,0,0,0,1,0,NA,0,5,new,WD,Normal,79000
20,RL,60.0,6600,2,0,Reg,Lvl,AllPub,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,9,mid,new,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,4,4,2,5,641,1,0,175,816,GasA,5,Y,SBrkr,816,0,0,816,0,1,1,0,3,1,4,5,7,1,6,Attchd,mid,1,1,264,4,4,3,0,0,0,0,0,0,1,3,NA,0,10,new,WD,Normal,130500
50,RM,60.0,10440,2,1,Reg,Lvl,AllPub,Corner,2,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,old,old,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,4,BrkTil,5,4,2,2,493,1,0,1017,1510,GasW,5,Y,SBrkr,1584,1208,0,2792,0,0,2,0,5,1,3,8,4,2,4,Detchd,old,1,2,520,3,4,3,0,547,0,0,480,0,1,3,Shed,1150,6,new,WD,Normal,256000
60,RL,63.0,9084,2,0,IR1,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,mid,mid,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,5,4,2,1,0,1,0,935,935,GasA,4,Y,SBrkr,955,677,0,1632,0,0,2,1,3,1,3,8,7,1,4,Attchd,mid,3,2,462,4,4,3,0,28,0,0,0,0,1,0,NA,0,6,new,WD,Normal,176500
