,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1379,Travel_Frequently,1337,22,3,1,1944,1,Female,58,2,1,2,2863,19555,1,No,12,3,1,80,0,1,2,3,1,0,0,0
1380,Travel_Rarely,682,18,4,1,1945,2,Male,71,3,2,1,5561,15975,0,No,16,3,4,80,1,6,2,1,5,3,0,4
1381,Non-Travel,1103,16,3,1,1947,3,Male,49,3,1,3,2144,2122,1,No,14,3,3,80,0,5,3,2,5,3,1,4
1382,Non-Travel,976,3,2,1,1948,3,Male,48,3,1,1,3065,3995,1,Yes,13,3,4,80,1,4,3,4,4,2,2,3
1383,Non-Travel,1351,9,4,1,1949,1,Male,66,4,1,2,2810,9238,1,No,22,4,2,80,0,5,3,3,5,4,0,2
1384,Travel_Rarely,937,1,3,1,1950,1,Male,32,3,3,4,9888,6770,1,No,21,4,1,80,0,14,3,2,14,8,2,1
1385,Travel_Rarely,1239,13,4,1,1951,4,Male,39,3,3,3,8628,22914,1,No,18,3,3,80,1,9,2,2,8,7,1,1
1386,Travel_Rarely,157,1,3,1,1952,3,Male,95,3,1,1,2867,20006,0,No,13,3,4,80,0,8,6,2,7,7,7,6
1387,Travel_Rarely,136,1,3,1,1954,1,Male,89,3,2,1,5373,6225,0,No,12,3,1,80,1,6,5,2,5,3,0,2
1388,Non-Travel,1146,15,4,1,1955,3,Female,34,3,2,4,6667,16542,5,No,18,3,2,80,1,9,6,3,5,1,1,2
1389,Travel_Frequently,1125,1,3,1,1956,4,Male,48,1,2,1,5003,5771,1,No,21,4,2,80,0,10,6,3,10,8,8,7
1390,Travel_Rarely,1404,17,3,1,1960,3,Male,32,2,1,4,2367,18779,5,No,12,3,1,80,1,6,2,2,4,1,0,3
1391,Travel_Rarely,1404,1,3,1,1961,1,Male,59,2,1,1,2858,11473,4,No,14,3,1,80,0,20,3,2,1,0,0,0
1392,Travel_Rarely,1224,7,4,1,1962,3,Female,55,3,2,4,5204,13586,1,Yes,11,3,4,80,0,10,2,3,10,8,0,9
1393,Travel_Rarely,954,9,3,1,1965,4,Male,44,3,2,4,4105,5099,1,No,14,3,1,80,0,7,5,3,7,7,0,7
1394,Travel_Rarely,1373,5,4,1,1966,4,Male,56,2,2,4,9679,10138,8,No,24,4,2,80,0,8,1,3,1,0,0,0
1395,Travel_Frequently,754,26,4,1,1967,1,Male,63,3,2,4,5617,21075,1,Yes,11,3,3,80,0,10,4,3,10,7,0,8
1396,Travel_Rarely,1168,24,4,1,1968,1,Male,66,3,3,1,10448,5843,6,Yes,13,3,2,80,0,15,2,2,2,2,2,2
1397,Travel_Rarely,155,9,2,1,1969,1,Female,67,3,2,3,2897,22474,3,No,11,3,3,80,2,9,6,2,4,3,2,3
1398,Travel_Frequently,1303,7,2,1,1970,4,Male,36,3,2,3,5968,18079,1,No,20,4,3,80,3,9,2,3,9,7,2,8
1399,Travel_Rarely,574,11,3,1,1971,1,Male,30,3,3,3,7510,16873,1,No,17,3,2,80,1,10,1,3,10,9,0,9
1400,Travel_Frequently,1444,1,4,1,1972,4,Male,88,3,1,2,2991,5224,0,Yes,11,3,2,80,1,7,2,3,6,2,1,2
1401,Travel_Rarely,189,26,4,1,1973,3,Male,71,4,5,2,19636,25811,4,Yes,18,3,1,80,1,35,0,3,10,9,1,4
1402,Travel_Rarely,1276,2,1,1,1974,4,Female,59,1,1,4,1129,17536,1,Yes,11,3,3,80,3,1,4,3,1,0,0,0
1403,Travel_Rarely,119,15,4,1,1975,2,Male,77,3,4,1,13341,25098,0,No,12,3,1,80,0,21,3,3,20,8,11,10
1404,Non-Travel,335,23,2,1,1976,4,Male,37,2,2,3,4332,14811,1,No,12,3,4,80,0,20,2,3,20,9,3,7
1405,Non-Travel,697,10,3,1,1979,3,Female,40,3,3,3,11031,26862,4,No,20,4,3,80,1,13,2,4,11,7,4,8
1406,Travel_Rarely,157,10,3,1,1980,3,Female,77,3,2,1,4440,25198,6,Yes,19,3,4,80,0,9,3,3,5,2,1,4
1407,Travel_Rarely,771,1,2,1,1981,2,Male,45,2,2,3,4617,14120,1,No,12,3,2,80,0,4,2,2,4,3,1,2
1408,Travel_Rarely,571,12,2,1,1982,4,Male,78,3,1,4,2647,13672,1,No,13,3,3,80,0,5,6,4,5,2,1,4
1409,Travel_Frequently,692,11,3,1,1985,4,Female,73,3,2,3,6323,26849,1,No,11,3,1,80,1,10,2,4,10,9,9,4
1410,Travel_Rarely,444,2,2,1,1986,2,Female,92,3,2,2,5677,4258,3,No,14,3,3,80,1,15,4,3,11,8,5,10
1411,Travel_Rarely,309,2,3,1,1987,3,Female,82,3,1,2,2187,19655,4,No,14,3,3,80,0,6,3,3,2,0,1,2
1412,Travel_Rarely,911,1,2,1,1989,4,Male,76,3,1,2,3748,4077,1,No,13,3,3,80,0,12,6,2,12,8,1,7
1413,Travel_Rarely,977,2,1,1,1992,4,Male,57,3,1,3,3977,7298,6,Yes,19,3,3,80,1,7,2,2,2,2,0,2
1414,Travel_Rarely,1180,25,3,1,1993,1,Male,84,3,3,3,8633,13084,2,No,23,4,2,80,0,25,3,3,17,14,12,11
1415,Non-Travel,1313,1,2,1,1994,2,Male,59,2,1,3,2008,20439,1,No,12,3,3,80,3,1,2,2,1,1,0,0
1416,Travel_Rarely,1321,1,4,1,1995,4,Male,86,3,2,2,4440,7636,0,No,15,3,1,80,2,16,3,3,15,13,5,8
1417,Travel_Rarely,1154,2,2,1,1996,1,Male,54,3,1,3,3067,6393,0,No,19,3,3,80,1,3,1,3,2,2,1,2
1418,Travel_Frequently,508,6,4,1,1997,1,Male,72,2,2,3,5321,14284,2,No,11,3,4,80,1,10,1,3,8,3,7,7
1419,Travel_Rarely,557,18,4,1,1998,4,Male,35,3,2,1,5410,11189,6,Yes,17,3,3,80,1,9,3,2,4,3,1,2
1420,Travel_Rarely,642,1,3,1,1999,4,Male,76,3,1,4,2782,21412,3,No,22,4,1,80,1,12,3,3,5,3,1,0
1421,Non-Travel,1162,1,1,1,2000,3,Female,98,3,3,2,11957,17231,0,No,18,3,1,80,2,14,3,1,13,8,5,12
1422,Travel_Rarely,1490,11,4,1,2003,4,Male,43,3,1,3,2660,20232,7,Yes,11,3,3,80,1,5,3,3,2,2,2,2
1423,Travel_Rarely,581,1,2,1,2007,4,Male,63,3,1,3,3375,17624,0,No,12,3,4,80,0,4,2,4,3,2,1,2
1424,Travel_Rarely,1395,9,4,1,2008,2,Male,48,3,2,3,5098,18698,1,No,19,3,2,80,0,10,5,3,10,7,0,8
1425,Travel_Rarely,501,15,2,1,2009,2,Female,95,3,2,4,4878,21653,0,Yes,13,3,1,80,1,10,6,3,9,7,8,1
1426,Travel_Rarely,267,29,4,1,2010,3,Female,49,2,1,2,2837,15919,1,No,13,3,3,80,0,6,3,3,6,2,4,1
1427,Travel_Rarely,543,1,4,1,2012,1,Male,83,3,1,4,2406,4060,8,No,19,3,3,80,2,8,3,2,1,0,0,0
1428,Travel_Rarely,234,1,4,1,2013,2,Male,68,2,1,2,2269,18024,0,No,14,3,2,80,1,3,2,3,2,2,2,2
1429,Travel_Rarely,116,24,1,1,2014,1,Male,52,3,2,4,4108,5340,7,No,13,3,1,80,0,18,2,3,7,7,1,7
1430,Travel_Rarely,201,10,3,1,2015,2,Female,99,1,3,3,13206,3376,3,No,12,3,1,80,1,20,3,3,18,16,1,11
1431,Travel_Rarely,801,1,4,1,2016,3,Female,48,3,3,4,10422,24032,1,No,19,3,3,80,2,14,3,3,14,10,5,7
1432,Travel_Rarely,161,10,3,1,2017,3,Female,42,4,3,4,13744,15471,1,Yes,25,4,1,80,1,16,2,3,16,11,6,8
1433,Travel_Rarely,1382,8,2,1,2018,1,Female,85,3,2,3,4907,13684,0,Yes,22,4,2,80,1,6,3,2,5,3,0,4
1434,Non-Travel,585,29,4,1,2019,1,Male,40,3,1,4,3482,19788,2,No,15,3,2,80,2,16,3,2,9,8,0,0
1435,Travel_Rarely,1037,1,3,1,2020,2,Male,42,3,1,4,2436,13422,6,Yes,12,3,3,80,0,6,2,3,4,3,1,2
1436,Travel_Rarely,501,5,1,1,2021,3,Male,58,3,1,1,2380,25479,1,Yes,11,3,4,80,0,2,6,3,2,2,1,2
1437,Non-Travel,105,9,3,1,2022,4,Male,87,3,5,4,19431,15302,2,No,13,3,3,80,0,21,3,2,6,0,1,3
1438,Travel_Frequently,638,9,3,1,2023,4,Male,33,3,1,1,1790,26956,1,No,19,3,1,80,1,1,3,2,1,0,1,0
1439,Travel_Rarely,557,3,3,1,2024,1,Female,94,2,3,4,7644,12695,0,No,19,3,3,80,2,10,2,3,9,7,3,4
1440,Travel_Frequently,688,4,2,1,2025,4,Female,97,3,2,2,5131,9192,7,No,13,3,2,80,3,18,3,3,4,2,0,2
1441,Non-Travel,667,1,4,1,2026,3,Male,57,3,2,3,6306,26236,1,No,21,4,1,80,1,13,2,2,13,12,1,9
1442,Travel_Rarely,1092,1,4,1,2027,1,Male,36,3,1,4,4787,26124,9,Yes,14,3,2,80,3,4,3,4,2,2,2,2
1443,Travel_Rarely,300,2,3,1,2031,1,Male,56,3,5,3,18880,17312,5,No,11,3,1,80,0,24,2,2,22,6,4,14
1444,Travel_Rarely,310,7,2,1,2032,4,Male,72,3,1,3,2339,3666,8,No,11,3,4,80,1,14,4,1,10,9,9,8
1445,Travel_Rarely,582,28,4,1,2034,1,Female,60,2,4,2,13570,5640,0,No,23,4,3,80,1,21,3,3,20,7,0,10
1446,Travel_Rarely,704,28,3,1,2035,4,Female,95,2,2,3,6712,8978,1,No,21,4,4,80,2,8,2,3,8,7,1,7
1447,Non-Travel,301,15,4,1,2036,4,Male,88,1,2,4,5406,10436,1,No,24,4,1,80,1,15,4,2,15,12,11,11
1448,Travel_Rarely,930,3,3,1,2037,3,Male,57,2,2,2,8938,12227,2,No,11,3,3,80,1,14,5,3,5,4,0,4
1449,Travel_Rarely,529,2,3,1,2038,4,Male,78,3,1,1,2439,11288,1,No,14,3,4,80,0,4,4,3,4,2,1,2
1450,Travel_Rarely,1146,26,4,1,2040,3,Female,31,3,3,4,8837,16642,1,Yes,16,3,3,80,0,9,2,3,9,0,1,7
1451,Travel_Rarely,345,10,2,1,2041,1,Female,100,3,2,4,5343,5982,1,No,11,3,3,80,1,10,1,3,10,7,1,9
1452,Travel_Frequently,878,1,4,1,2044,2,Male,94,3,2,3,6728,14255,7,No,12,3,4,80,2,12,3,3,6,3,0,1
1453,Travel_Rarely,1120,11,4,1,2045,2,Female,100,2,2,4,6652,14369,4,No,13,3,1,80,1,8,2,2,6,3,0,0
1454,Travel_Rarely,374,20,3,1,2046,4,Female,50,3,2,3,4850,23333,8,No,15,3,3,80,0,8,3,3,5,3,0,1
1455,Travel_Rarely,1322,2,4,1,2048,3,Male,52,2,1,3,2809,2725,2,No,14,3,4,80,0,8,2,3,2,2,2,2
1456,Travel_Frequently,1199,18,4,1,2049,3,Male,80,3,2,3,5689,24594,1,Yes,14,3,4,80,2,10,2,4,10,2,0,2
1457,Travel_Rarely,1194,2,4,1,2051,3,Female,98,3,1,3,2001,12549,2,No,14,3,2,80,3,20,2,3,5,3,0,2
1458,Travel_Rarely,287,1,4,1,2052,3,Female,62,1,1,4,2977,8952,1,No,12,3,4,80,1,4,5,3,4,3,1,1
1459,Travel_Rarely,1378,13,2,1,2053,4,Male,46,2,2,2,4025,23679,4,Yes,13,3,1,80,1,10,2,3,4,3,0,3
1460,Travel_Rarely,468,28,4,1,2054,4,Female,73,2,1,1,3785,8489,1,No,14,3,2,80,0,5,3,1,5,4,0,4
1461,Travel_Rarely,410,28,3,1,2055,4,Male,39,2,3,1,10854,16586,4,Yes,13,3,2,80,1,20,3,3,3,2,2,0
1462,Travel_Rarely,722,24,1,1,2056,2,Female,60,2,4,4,12031,8828,0,No,11,3,1,80,1,21,2,2,20,9,9,6
1463,Non-Travel,325,5,3,1,2057,2,Male,74,3,2,1,9936,3787,0,No,19,3,2,80,0,10,2,3,9,4,1,7
1464,Travel_Rarely,1167,5,3,1,2060,4,Female,30,2,1,3,2966,21378,0,No,18,3,4,80,0,5,2,3,4,2,0,0
1465,Travel_Frequently,884,23,2,1,2061,3,Male,41,4,2,4,2571,12290,4,No,17,3,3,80,1,17,3,3,5,2,0,3
1466,Travel_Rarely,613,6,1,1,2062,4,Male,42,2,3,1,9991,21457,4,No,15,3,1,80,1,9,5,3,7,7,1,7
1467,Travel_Rarely,155,4,3,1,2064,2,Male,87,4,2,2,6142,5174,1,Yes,20,4,2,80,1,6,0,3,6,2,0,3
1468,Travel_Frequently,1023,2,3,1,2065,4,Male,63,2,2,2,5390,13243,2,No,14,3,4,80,0,17,3,2,9,6,0,8
1469,Travel_Rarely,628,8,3,1,2068,2,Male,82,4,2,3,4404,10228,2,No,12,3,1,80,0,6,3,4,4,3,1,2
