Interaction_ID,User_ID,File_Type,Interaction_Type,Rating,Timestamp,Age,Gender,Subscription_Type,Title,Artist,Album,Genre,Release_Year,Lyrics,File_ID,Sentiment,Target
I04762,U0265,Video,Skip,4,2025-08-07 17:12:30.421422,29,M,Premium,Video_Song_2028,Elvis Presley,Album_87,Jazz,2014,"You're simply the best, better than all the rest",V2028,-0.292,0
I04763,U0263,Audio,Skip,5,2024-04-20 04:52:30.421422,59,M,Premium,Audio_Song_1542,Stevie Wonder,Album_41,Jazz,2007,"I want to hold your hand, I want to hold your hand",A1542,-0.16,0
I04764,U0433,Audio,Like,5,2023-06-02 23:43:30.421422,27,Other,Free,Audio_Song_928,Aretha Franklin,Album_8,Electronic,2020,"I can't get no satisfaction, I can't get no satisfaction",A928,0.375,1
I04765,U0163,Audio,Listen,3,2023-06-27 21:03:30.421422,29,F,Free,Audio_Song_133,Camila Cabello,Album_82,Electronic,2025,"We will, we will rock you, we will, we will rock you",A133,-0.49,0
I04766,U0164,Video,Share,5,2024-03-05 09:26:30.421422,52,M,Free,Video_Song_2446,Mariah Carey,Album_100,Classical,2010,"I see a little silhouetto of a man, Scaramouche, Scaramouche",V2446,0.766,1
I04767,U0456,Video,Skip,1,2024-05-18 00:18:30.421422,34,F,Premium,Video_Song_2399,Ariana Grande,Album_24,Jazz,1995,"Beat it, beat it, no one wants to be defeated",V2399,-0.249,0
I04768,U0458,Video,Like,1,2023-12-02 04:25:30.421422,57,M,Free,Video_Song_1571,Green Day,Album_87,Electronic,2016,"Shake it off, shake it off",V1571,0.955,0
I04769,U0183,Audio,Like,2,2023-06-20 10:11:30.421422,46,Other,Premium,Audio_Song_103,Freddie Mercury,Album_28,Rock,2015,Is this the real life? Is this just fantasy?,A103,-0.425,0
I04770,U0258,Video,Skip,1,2024-10-08 05:28:30.421422,47,M,Premium,Video_Song_498,Khalid,Album_94,Rock,2007,"Shake it off, shake it off",V498,0.195,0
I04771,U0023,Audio,Like,4,2024-07-21 08:49:30.421422,35,M,Premium,Audio_Song_1588,Biggie Smalls,Album_48,Pop,2019,"Let it be, let it be, let it be, let it be",A1588,-0.285,1
I04772,U0234,Video,Skip,4,2025-02-16 18:36:30.421422,56,F,Premium,Video_Song_1680,David Bowie,Album_44,Hip-Hop,2007,"Beat it, beat it, no one wants to be defeated",V1680,0.959,0
I04773,U0340,Audio,Skip,3,2023-11-15 00:55:30.421422,59,M,Premium,Audio_Song_14,Red Hot Chili Peppers,Album_13,Pop,2025,"Livin' on a prayer, take my hand, we'll make it I swear",A014,-0.326,0
I04774,U0471,Video,Like,4,2024-08-19 23:11:30.421422,38,M,Premium,Video_Song_1187,Dua Lipa,Album_2,Classical,2000,"Hello from the other side, I must have called a thousand times",V1187,-0.948,1
I04775,U0214,Video,Skip,2,2024-10-07 00:37:30.421422,42,Other,Free,Video_Song_950,Beyoncé,Album_74,Hip-Hop,2025,"You're simply the best, better than all the rest",V950,-0.134,0
I04776,U0341,Video,Like,2,2025-09-12 20:12:30.421422,48,M,Free,Video_Song_404,Hozier,Album_44,Pop,1991,"Uptown funk you up, uptown funk you up",V404,-0.62,0
I04777,U0370,Video,Skip,1,2025-06-19 12:17:30.421422,43,Other,Free,Video_Song_1127,Lorde,Album_20,Pop,1991,Is this the real life? Is this just fantasy?,V1127,-0.751,0
I04778,U0282,Audio,Skip,5,2023-01-06 07:49:30.421422,27,Other,Premium,Audio_Song_636,Metallica,Album_15,Hip-Hop,2013,"It's a beautiful day, don't let it get away",A636,0.855,0
I04779,U0493,Audio,Skip,4,2023-03-27 17:27:30.421422,16,M,Free,Audio_Song_2163,Billie Eilish,Album_51,Pop,2017,"Shake it off, shake it off",A2163,0.867,0
I04780,U0352,Video,Skip,2,2025-07-30 07:08:30.421422,33,Other,Free,Video_Song_1538,Paul McCartney,Album_55,Hip-Hop,2005,"Rolling in the deep, you had my heart inside of your hand",V1538,-0.77,0
I04781,U0170,Video,Listen,4,2025-01-04 05:05:30.421422,57,Other,Free,Video_Song_942,Mariah Carey,Album_85,Classical,2001,"I want to hold your hand, I want to hold your hand",V942,-0.627,1
I04782,U0372,Audio,Skip,4,2024-05-06 15:30:30.421422,40,Other,Free,Audio_Song_1138,Bruce Springsteen,Album_95,Pop,2004,"Don't stop believin', hold on to that feeling",A1138,0.315,0
I04783,U0279,Video,Like,1,2024-06-02 14:40:30.421422,42,Other,Premium,Video_Song_2500,Hozier,Album_29,Rock,2005,"Nothing else matters, never cared for what they do",V2500,-0.837,0
I04784,U0494,Video,Skip,1,2023-06-09 17:54:30.421422,51,M,Premium,Video_Song_1395,Travis Scott,Album_62,Hip-Hop,1990,"All the single ladies, all the single ladies",V1395,0.42,0
I04785,U0078,Audio,Skip,2,2023-04-23 06:09:30.421422,37,Other,Free,Audio_Song_418,Celine Dion,Album_16,Electronic,2015,"I want to hold your hand, I want to hold your hand",A418,0.53,0
I04786,U0165,Audio,Listen,2,2025-05-31 16:17:30.421422,48,F,Premium,Audio_Song_2074,Adele,Album_75,Jazz,2009,"Hello from the other side, I must have called a thousand times",A2074,-0.127,0
I04787,U0499,Video,Skip,5,2025-07-06 13:29:30.421422,19,Other,Free,Video_Song_1914,Miley Cyrus,Album_87,Rock,1992,"Uptown funk you up, uptown funk you up",V1914,0.64,0
I04788,U0125,Video,Skip,1,2023-07-13 00:47:30.421422,51,M,Premium,Video_Song_1742,Prince,Album_9,Jazz,2004,"Don't stop believin', hold on to that feeling",V1742,-0.931,0
I04789,U0286,Audio,Share,2,2023-01-15 09:53:30.421422,33,F,Free,Audio_Song_264,Biggie Smalls,Album_62,Classical,2007,"All the single ladies, all the single ladies",A264,0.785,0
I04790,U0319,Video,Like,3,2025-07-31 01:37:30.421422,25,M,Premium,Video_Song_879,Queen,Album_19,Hip-Hop,2002,"Don't stop believin', hold on to that feeling",V879,-0.769,0
I04791,U0287,Audio,Like,1,2024-01-20 22:32:30.421422,57,F,Premium,Audio_Song_2297,Elvis Presley,Album_26,Hip-Hop,1991,"You're simply the best, better than all the rest",A2297,-0.469,0
I04792,U0329,Audio,Share,1,2024-06-12 03:38:30.421422,51,F,Free,Audio_Song_107,Marvin Gaye,Album_78,Hip-Hop,2001,"Every breath you take, every move you make",A107,-0.582,0
I04793,U0211,Video,Listen,2,2024-01-08 10:01:30.421422,23,Other,Premium,Video_Song_546,P!nk,Album_19,Rock,2008,"Hello from the other side, I must have called a thousand times",V546,0.998,0
I04794,U0426,Audio,Share,2,2023-01-07 22:36:30.421422,37,Other,Premium,Audio_Song_1896,Aretha Franklin,Album_92,Rock,2000,"Uptown funk you up, uptown funk you up",A1896,0.28,0
I04795,U0122,Audio,Listen,4,2023-06-27 21:55:30.421422,17,Other,Free,Audio_Song_1920,P!nk,Album_8,Electronic,2004,I just called to say I love you,A1920,-0.436,1
I04796,U0374,Video,Skip,2,2023-07-24 05:28:30.421422,21,M,Free,Video_Song_1093,Marvin Gaye,Album_22,Hip-Hop,2016,"I want to hold your hand, I want to hold your hand",V1093,0.68,0
I04797,U0088,Audio,Skip,1,2025-08-06 03:56:30.421422,34,M,Free,Audio_Song_938,Beyoncé,Album_50,Rock,2020,"Don't stop believin', hold on to that feeling",A938,0.861,0
I04798,U0356,Audio,Listen,2,2024-02-06 19:26:30.421422,32,F,Free,Audio_Song_1098,Lady Gaga,Album_11,Electronic,1993,"Cause baby you're a firework, come on show 'em what you're worth",A1098,-0.663,0
I04799,U0498,Video,Like,3,2025-04-03 19:22:30.421422,46,M,Premium,Video_Song_1711,Whitney Houston,Album_7,Rock,2013,"Shake it off, shake it off",V1711,0.076,0
I04800,U0055,Video,Listen,1,2024-09-26 17:43:30.421422,47,F,Free,Video_Song_1967,Sam Smith,Album_61,Pop,2013,"We will, we will rock you, we will, we will rock you",V1967,0.347,0
I04801,U0303,Video,Share,3,2023-03-26 02:59:30.421422,52,F,Free,Video_Song_2154,James Brown,Album_81,Classical,2008,I get by with a little help from my friends,V2154,0.246,0
I04802,U0096,Audio,Skip,5,2024-02-02 20:43:30.421422,47,F,Premium,Audio_Song_776,Adele,Album_57,Rock,1992,I get by with a little help from my friends,A776,-0.992,0
I04803,U0129,Audio,Like,4,2025-05-11 17:20:30.421422,45,M,Free,Audio_Song_1369,Miley Cyrus,Album_18,Electronic,2005,"Sweet dreams are made of this, who am I to disagree?",A1369,0.79,1
I04804,U0312,Audio,Listen,2,2024-01-26 11:51:30.421422,34,M,Free,Audio_Song_1626,Justin Bieber,Album_64,Electronic,1992,"Cause baby you're a firework, come on show 'em what you're worth",A1626,-0.227,0
I04805,U0267,Video,Listen,3,2024-12-08 11:46:30.421422,49,M,Free,Video_Song_2143,Megan Thee Stallion,Album_98,Pop,2004,"I want to hold your hand, I want to hold your hand",V2143,-0.045,0
I04806,U0092,Video,Listen,2,2024-04-16 06:16:30.421422,35,F,Free,Video_Song_1450,Queen,Album_17,Pop,2009,"I can't get no satisfaction, I can't get no satisfaction",V1450,-0.515,0
I04807,U0222,Audio,Skip,5,2024-08-22 16:44:30.421422,39,F,Free,Audio_Song_684,Frank Sinatra,Album_58,Classical,2013,"Livin' on a prayer, take my hand, we'll make it I swear",A684,0.667,0
I04808,U0025,Video,Share,1,2023-05-25 18:50:30.421422,27,Other,Free,Video_Song_1005,Ray Charles,Album_38,Classical,2009,"Imagine there's no heaven, it's easy if you try",V1005,-0.531,0
I04809,U0427,Audio,Like,1,2025-07-09 20:52:30.421422,37,M,Premium,Audio_Song_536,Biggie Smalls,Album_32,Pop,1999,I get by with a little help from my friends,A536,-0.598,0
I04810,U0380,Audio,Like,5,2023-09-21 13:29:30.421422,50,M,Premium,Audio_Song_953,Bruno Mars,Album_1,Rock,2008,"You're simply the best, better than all the rest",A953,-0.674,1
I04811,U0237,Video,Skip,4,2025-08-01 20:47:30.421422,47,F,Premium,Video_Song_741,Otis Redding,Album_24,Jazz,1990,"Cause baby you're a firework, come on show 'em what you're worth",V741,-0.606,0
I04812,U0410,Audio,Share,2,2024-05-06 10:03:30.421422,20,F,Premium,Audio_Song_1580,Billie Eilish,Album_18,Hip-Hop,1995,"Here comes the sun, and I say, it's alright",A1580,-0.629,0
I04813,U0410,Video,Share,3,2024-03-05 06:48:30.421422,20,F,Premium,Video_Song_546,P!nk,Album_19,Rock,2008,"Hello from the other side, I must have called a thousand times",V546,0.998,0
I04814,U0008,Audio,Skip,4,2025-08-04 06:47:30.421422,57,M,Premium,Audio_Song_755,The Weeknd,Album_92,Pop,2024,"Cause baby you're a firework, come on show 'em what you're worth",A755,-0.568,0
I04815,U0489,Video,Skip,1,2024-06-01 01:24:30.421422,35,F,Free,Video_Song_1474,Michael Jackson,Album_43,Rock,2004,"Uptown funk you up, uptown funk you up",V1474,-0.361,0
I04816,U0114,Audio,Like,3,2025-01-08 15:04:30.421422,43,M,Premium,Audio_Song_168,Billie Eilish,Album_62,Classical,2019,"Uptown funk you up, uptown funk you up",A168,-0.201,0
I04817,U0452,Video,Listen,5,2024-05-09 08:11:30.421422,49,F,Premium,Video_Song_2211,Sam Cooke,Album_78,Rock,2004,"You're simply the best, better than all the rest",V2211,-0.574,1
I04818,U0451,Audio,Share,4,2024-07-19 11:20:30.421422,52,F,Premium,Audio_Song_1037,Harry Styles,Album_60,Classical,2015,"Livin' on a prayer, take my hand, we'll make it I swear",A1037,-0.457,1
I04819,U0187,Audio,Listen,2,2023-08-23 19:10:30.421422,37,F,Premium,Audio_Song_2228,Michael Jackson,Album_13,Pop,1995,"Beat it, beat it, no one wants to be defeated",A2228,-0.468,0
I04820,U0427,Video,Skip,3,2024-03-11 22:41:30.421422,37,M,Premium,Video_Song_2354,Metallica,Album_66,Jazz,2002,"Shake it off, shake it off",V2354,-0.369,0
I04821,U0238,Audio,Listen,3,2023-09-18 12:31:30.421422,45,Other,Premium,Audio_Song_2171,Sam Hunt,Album_71,Jazz,1994,"Imagine there's no heaven, it's easy if you try",A2171,-0.929,0
I04822,U0179,Audio,Like,1,2023-01-08 22:58:30.421422,56,F,Free,Audio_Song_1814,Nicki Minaj,Album_2,Rock,2008,"Shake it off, shake it off",A1814,0.653,0
I04823,U0427,Audio,Listen,5,2023-03-13 13:32:30.421422,37,M,Premium,Audio_Song_253,Dr. Dre,Album_9,Rock,1998,Hit me baby one more time,A253,0.938,1
I04824,U0014,Video,Share,1,2025-09-12 06:23:30.421422,29,F,Free,Video_Song_963,Dr. Dre,Album_82,Rock,1992,"I will always love you, I will always love you",V963,0.588,0
I04825,U0136,Video,Like,2,2025-07-24 16:59:30.421422,49,Other,Free,Video_Song_1486,Lady Gaga,Album_42,Hip-Hop,2003,"All the single ladies, all the single ladies",V1486,0.899,0
I04826,U0042,Video,Listen,4,2024-10-04 16:01:30.421422,24,M,Premium,Video_Song_2071,Bob Dylan,Album_9,Classical,2001,"Nothing else matters, never cared for what they do",V2071,-0.45,1
I04827,U0259,Audio,Skip,5,2024-01-18 05:52:30.421422,46,F,Premium,Audio_Song_2304,Joni Mitchell,Album_86,Rock,1995,"I can't get no satisfaction, I can't get no satisfaction",A2304,-0.372,0
I04828,U0471,Audio,Like,4,2024-05-30 18:41:30.421422,38,M,Premium,Audio_Song_818,Sam Hunt,Album_79,Electronic,2019,Hit me baby one more time,A818,-0.531,1
I04829,U0465,Audio,Listen,2,2025-06-25 00:01:30.421422,58,F,Free,Audio_Song_645,Otis Redding,Album_72,Hip-Hop,2023,"You're simply the best, better than all the rest",A645,-0.78,0
I04830,U0298,Video,Share,3,2024-07-23 17:43:30.421422,48,F,Premium,Video_Song_2378,Ariana Grande,Album_26,Classical,2012,"Sweet dreams are made of this, who am I to disagree?",V2378,-0.465,0
I04831,U0163,Audio,Share,5,2024-05-26 19:02:30.421422,29,F,Free,Audio_Song_1969,Billie Eilish,Album_55,Pop,2001,"Don't stop believin', hold on to that feeling",A1969,0.115,1
I04832,U0052,Audio,Like,5,2025-04-21 11:52:30.421422,43,F,Premium,Audio_Song_514,Frank Sinatra,Album_24,Rock,2022,"Beat it, beat it, no one wants to be defeated",A514,0.683,1
I04833,U0301,Audio,Share,5,2023-07-24 07:32:30.421422,56,M,Premium,Audio_Song_2061,Kendrick Lamar,Album_14,Jazz,2021,"Cause baby you're a firework, come on show 'em what you're worth",A2061,0.996,1
I04834,U0371,Audio,Skip,5,2025-09-03 03:18:30.421422,25,F,Premium,Audio_Song_395,Bruce Springsteen,Album_91,Classical,2005,Hit me baby one more time,A395,-0.734,0
I04835,U0355,Audio,Share,5,2024-07-05 12:45:30.421422,17,M,Free,Audio_Song_233,Coldplay,Album_71,Hip-Hop,2013,"Hello from the other side, I must have called a thousand times",A233,0.057,1
I04836,U0210,Video,Share,5,2023-04-15 04:30:30.421422,30,F,Free,Video_Song_1871,Frank Sinatra,Album_74,Pop,1994,I get by with a little help from my friends,V1871,0.866,1
I04837,U0258,Audio,Like,1,2025-05-06 00:22:30.421422,47,M,Premium,Audio_Song_260,Taylor Swift,Album_30,Electronic,2017,"I will always love you, I will always love you",A260,-0.384,0
I04838,U0077,Video,Like,3,2023-07-12 01:20:30.421422,31,Other,Free,Video_Song_2223,Aretha Franklin,Album_57,Rock,1995,"Let it be, let it be, let it be, let it be",V2223,0.186,0
I04839,U0104,Audio,Skip,1,2025-01-07 05:13:30.421422,42,Other,Premium,Audio_Song_1717,Michael Jackson,Album_17,Electronic,2018,"It's a beautiful day, don't let it get away",A1717,-0.948,0
I04840,U0432,Video,Like,3,2025-07-03 13:41:30.421422,42,F,Premium,Video_Song_2157,Shawn Mendes,Album_96,Hip-Hop,2012,"I can't get no satisfaction, I can't get no satisfaction",V2157,0.499,0
I04841,U0193,Video,Like,4,2024-01-11 02:48:30.421422,47,F,Premium,Video_Song_896,Linkin Park,Album_67,Pop,1996,"You're simply the best, better than all the rest",V896,0.182,1
I04842,U0199,Audio,Listen,3,2025-09-05 22:56:30.421422,42,F,Free,Audio_Song_1808,Lil Nas X,Album_6,Jazz,2011,"All the single ladies, all the single ladies",A1808,0.971,0
I04843,U0137,Audio,Like,1,2025-01-19 10:55:30.421422,58,Other,Free,Audio_Song_1562,Green Day,Album_32,Electronic,2012,Is this the real life? Is this just fantasy?,A1562,-0.136,0
I04844,U0048,Audio,Listen,2,2023-08-20 21:16:30.421422,38,F,Free,Audio_Song_927,Tina Turner,Album_61,Pop,2024,"I can't get no satisfaction, I can't get no satisfaction",A927,0.641,0
I04845,U0497,Video,Listen,1,2023-07-27 17:29:30.421422,42,F,Premium,Video_Song_179,Nirvana,Album_15,Electronic,1996,"Don't stop believin', hold on to that feeling",V179,-0.408,0
I04846,U0459,Video,Skip,2,2025-07-18 21:36:30.421422,43,Other,Premium,Video_Song_2252,Coldplay,Album_34,Rock,1998,Hit me baby one more time,V2252,-0.079,0
I04847,U0422,Audio,Skip,2,2024-01-15 18:46:30.421422,16,F,Premium,Audio_Song_176,Dr. Dre,Album_35,Electronic,1995,"Here comes the sun, and I say, it's alright",A176,0.83,0
I04848,U0199,Audio,Share,4,2024-02-29 23:16:30.421422,42,F,Free,Audio_Song_314,Celine Dion,Album_13,Jazz,2022,"Rolling in the deep, you had my heart inside of your hand",A314,0.178,1
I04849,U0050,Video,Like,4,2023-06-12 19:12:30.421422,42,F,Free,Video_Song_2352,OneRepublic,Album_29,Hip-Hop,2004,"I can't get no satisfaction, I can't get no satisfaction",V2352,-0.384,1
I04850,U0195,Video,Listen,1,2025-02-28 08:11:30.421422,33,F,Free,Video_Song_941,Tina Turner,Album_5,Classical,2003,"Rolling in the deep, you had my heart inside of your hand",V941,0.103,0
I04851,U0490,Audio,Share,2,2023-06-16 04:10:30.421422,18,M,Free,Audio_Song_269,Beyoncé,Album_48,Jazz,1996,"You're simply the best, better than all the rest",A269,0.743,0
I04852,U0495,Audio,Listen,2,2023-07-07 23:10:30.421422,35,M,Premium,Audio_Song_1878,Shawn Mendes,Album_87,Pop,2017,"Beat it, beat it, no one wants to be defeated",A1878,-0.398,0
I04853,U0325,Audio,Listen,1,2025-03-27 18:55:30.421422,28,F,Premium,Audio_Song_549,Adele,Album_22,Jazz,2013,"Don't stop believin', hold on to that feeling",A549,0.659,0
I04854,U0281,Audio,Like,4,2023-01-10 07:42:30.421422,52,F,Free,Audio_Song_919,Billie Holiday,Album_17,Classical,2006,"Beat it, beat it, no one wants to be defeated",A919,-0.301,1
I04855,U0161,Audio,Share,5,2025-09-16 04:13:30.421422,41,F,Premium,Audio_Song_2131,Queen,Album_12,Jazz,2000,"Uptown funk you up, uptown funk you up",A2131,0.687,1
I04856,U0250,Video,Share,4,2025-08-04 01:27:30.421422,53,M,Premium,Video_Song_1648,P!nk,Album_11,Hip-Hop,1991,"I want to hold your hand, I want to hold your hand",V1648,0.6,1
I04857,U0302,Audio,Skip,3,2023-07-02 17:03:30.421422,18,M,Premium,Audio_Song_1269,Miley Cyrus,Album_89,Hip-Hop,1996,"Every breath you take, every move you make",A1269,0.562,0
I04858,U0140,Video,Like,4,2023-12-27 23:55:30.421422,33,M,Free,Video_Song_948,BTS,Album_67,Jazz,2015,"Livin' on a prayer, take my hand, we'll make it I swear",V948,-0.165,1
I04859,U0266,Video,Listen,1,2025-01-18 13:58:30.421422,42,M,Free,Video_Song_2248,Dr. Dre,Album_93,Electronic,2019,"Here comes the sun, and I say, it's alright",V2248,0.059,0
I04860,U0402,Video,Listen,3,2023-03-02 06:59:30.421422,37,Other,Premium,Video_Song_199,Harry Styles,Album_100,Jazz,1998,"Beat it, beat it, no one wants to be defeated",V199,0.884,0
I04861,U0368,Audio,Skip,5,2025-05-17 10:28:30.421422,20,F,Premium,Audio_Song_2248,The Weeknd,Album_40,Jazz,2009,"We will, we will rock you, we will, we will rock you",A2248,0.004,0
I04862,U0484,Audio,Listen,3,2023-01-31 01:24:30.421422,32,M,Premium,Audio_Song_1291,Mariah Carey,Album_16,Jazz,2015,I get by with a little help from my friends,A1291,-0.483,0
I04863,U0255,Video,Skip,3,2025-01-21 09:30:30.421422,56,F,Premium,Video_Song_70,Foo Fighters,Album_53,Electronic,2000,I get by with a little help from my friends,V070,0.38,0
I04864,U0128,Video,Listen,2,2023-04-18 15:53:30.421422,33,M,Premium,Video_Song_1881,Khalid,Album_79,Electronic,2020,"Hello from the other side, I must have called a thousand times",V1881,0.7,0
I04865,U0448,Audio,Skip,5,2023-03-26 22:00:30.421422,46,Other,Free,Audio_Song_847,The Chainsmokers,Album_38,Rock,2002,I get by with a little help from my friends,A847,-0.05,0
I04866,U0474,Video,Skip,5,2023-11-18 23:17:30.421422,33,F,Free,Video_Song_1721,Dr. Dre,Album_42,Rock,1991,"Rolling in the deep, you had my heart inside of your hand",V1721,0.177,0
I04867,U0121,Video,Share,1,2024-12-17 01:11:30.421422,27,F,Free,Video_Song_681,Ray Charles,Album_92,Rock,2010,"Cause baby you're a firework, come on show 'em what you're worth",V681,-0.774,0
I04868,U0094,Audio,Like,3,2023-09-25 11:17:30.421422,34,F,Premium,Audio_Song_935,Metallica,Album_48,Rock,2021,"All the single ladies, all the single ladies",A935,-0.322,0
I04869,U0046,Video,Skip,3,2023-09-06 00:52:30.421422,54,Other,Premium,Video_Song_2153,Drake,Album_83,Jazz,2008,"Livin' on a prayer, take my hand, we'll make it I swear",V2153,-0.597,0
I04870,U0019,Video,Like,3,2023-05-27 23:58:30.421422,22,M,Free,Video_Song_537,Fiona Apple,Album_25,Pop,1999,"Rolling in the deep, you had my heart inside of your hand",V537,-0.138,0
I04871,U0482,Video,Skip,5,2025-09-10 05:09:30.421422,51,F,Premium,Video_Song_2421,Green Day,Album_89,Pop,1995,"I can't get no satisfaction, I can't get no satisfaction",V2421,-0.33,0
