age,workclass,education,education-num,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31,Private,11th,7,Handlers-cleaners,Asian-Pac-Islander,Male,0,0,40,India,<=50K
40,Self-emp-inc,Assoc-acdm,12,Craft-repair,White,Male,0,2377,50,United-States,<=50K
32,Private,Bachelors,13,Tech-support,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
51,Self-emp-inc,HS-grad,9,Exec-managerial,White,Male,14084,0,40,United-States,>50K
44,Local-gov,Bachelors,13,Prof-specialty,White,Male,0,0,40,United-States,>50K
23,Private,Bachelors,13,Sales,White,Female,0,0,30,England,<=50K
44,Private,Bachelors,13,Prof-specialty,White,Female,0,0,45,United-States,<=50K
24,Private,HS-grad,9,Farming-fishing,White,Male,0,0,60,United-States,<=50K
34,Private,HS-grad,9,Sales,White,Male,0,0,60,United-States,<=50K
61,Private,Masters,14,Prof-specialty,Asian-Pac-Islander,Male,0,0,45,India,>50K
30,Local-gov,Bachelors,13,Exec-managerial,White,Male,0,0,40,United-States,<=50K
45,Private,Bachelors,13,Craft-repair,White,Male,0,0,40,United-States,<=50K
22,Private,Assoc-voc,11,Adm-clerical,White,Female,0,0,40,United-States,<=50K
49,Private,Some-college,10,Other-service,White,Male,0,0,40,United-States,<=50K
39,Private,Assoc-acdm,12,Adm-clerical,White,Female,0,0,45,United-States,<=50K
34,Private,Some-college,10,Adm-clerical,White,Female,0,0,40,United-States,<=50K
52,Local-gov,Some-college,10,Exec-managerial,White,Male,0,0,40,United-States,>50K
24,Private,Assoc-voc,11,Adm-clerical,White,Female,0,0,40,United-States,<=50K
38,Private,Bachelors,13,Prof-specialty,White,Male,0,0,45,United-States,>50K
19,Private,11th,7,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
24,Private,HS-grad,9,Other-service,White,Female,0,0,30,United-States,<=50K
25,Private,Assoc-acdm,12,Other-service,White,Male,0,0,43,United-States,<=50K
71,Private,7th-8th,4,Transport-moving,White,Male,0,0,10,United-States,<=50K
27,Private,HS-grad,9,Prof-specialty,Black,Female,0,0,40,United-States,<=50K
28,Private,Assoc-voc,11,Tech-support,Black,Female,0,0,40,United-States,<=50K
54,Private,Assoc-voc,11,Protective-serv,Black,Male,15024,0,38,Jamaica,>50K
18,Private,11th,7,Sales,Black,Female,0,0,10,United-States,<=50K
49,Private,HS-grad,9,Other-service,Black,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Other-service,White,Female,0,0,25,United-States,<=50K
57,Private,HS-grad,9,Transport-moving,White,Male,0,0,50,United-States,<=50K
56,Federal-gov,Masters,14,Exec-managerial,White,Male,0,0,40,Portugal,>50K
17,Private,10th,6,Other-service,White,Male,0,0,20,United-States,<=50K
30,Private,HS-grad,9,Exec-managerial,White,Male,0,0,50,United-States,<=50K
41,Private,10th,6,Sales,White,Female,0,0,40,United-States,<=50K
26,Private,HS-grad,9,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
61,Private,10th,6,Craft-repair,White,Male,0,0,48,United-States,<=50K
24,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,45,United-States,<=50K
44,Private,11th,7,Other-service,White,Female,0,0,40,United-States,<=50K
38,State-gov,Masters,14,Prof-specialty,White,Female,0,0,40,United-States,<=50K
25,Private,Bachelors,13,Sales,White,Male,0,0,50,United-States,<=50K
34,Private,HS-grad,9,Sales,White,Male,0,0,70,United-States,<=50K
38,Private,Some-college,10,Transport-moving,White,Male,0,0,40,United-States,<=50K
42,Private,HS-grad,9,Craft-repair,White,Male,0,0,55,United-States,<=50K
48,Private,7th-8th,4,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
38,Private,Masters,14,Prof-specialty,White,Male,0,0,40,United-States,>50K
52,Private,HS-grad,9,Craft-repair,White,Male,0,0,50,United-States,>50K
55,State-gov,Assoc-voc,11,Prof-specialty,White,Female,6849,0,40,United-States,<=50K
41,Self-emp-not-inc,HS-grad,9,Farming-fishing,White,Male,0,0,20,United-States,<=50K
45,Private,5th-6th,3,Machine-op-inspct,White,Female,0,0,35,United-States,<=50K
49,Private,7th-8th,4,Machine-op-inspct,Asian-Pac-Islander,Male,0,0,45,Laos,<=50K
19,Private,Some-college,10,Other-service,White,Male,0,0,20,United-States,<=50K
39,Private,Bachelors,13,Adm-clerical,White,Male,0,0,45,United-States,<=50K
43,Private,Some-college,10,Other-service,White,Male,2174,0,45,United-States,<=50K
42,Private,Some-college,10,Exec-managerial,White,Male,0,0,65,United-States,<=50K
17,Private,11th,7,Handlers-cleaners,White,Male,0,0,12,United-States,<=50K
30,Private,Assoc-acdm,12,Prof-specialty,Black,Female,0,0,25,United-States,<=50K
61,Local-gov,Masters,14,Prof-specialty,White,Female,0,0,70,United-States,<=50K
48,Private,Masters,14,Exec-managerial,White,Male,15024,0,40,United-States,>50K
57,Private,HS-grad,9,Transport-moving,White,Male,0,0,40,United-States,>50K
27,Private,5th-6th,3,Handlers-cleaners,White,Male,0,0,45,Mexico,<=50K
24,Private,HS-grad,9,Sales,White,Male,0,0,48,United-States,<=50K
41,Private,12th,8,Transport-moving,White,Male,0,0,84,United-States,>50K
42,Private,HS-grad,9,Transport-moving,White,Male,0,0,40,United-States,<=50K
34,Private,Bachelors,13,Prof-specialty,White,Female,0,0,15,United-States,<=50K
47,Private,HS-grad,9,Exec-managerial,White,Female,0,0,43,United-States,<=50K
50,Private,HS-grad,9,Adm-clerical,White,Male,0,1980,40,United-States,<=50K
30,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
38,Private,Bachelors,13,Craft-repair,White,Male,0,0,45,United-States,<=50K
31,Private,HS-grad,9,Prof-specialty,White,Male,0,0,55,United-States,>50K
44,Private,Some-college,10,Adm-clerical,White,Female,0,0,45,United-States,>50K
34,Private,Some-college,10,Craft-repair,White,Male,0,1651,38,United-States,<=50K
52,Private,HS-grad,9,Machine-op-inspct,Black,Male,14344,0,40,United-States,>50K
34,Private,HS-grad,9,Craft-repair,White,Male,0,0,50,United-States,<=50K
31,Private,Some-college,10,Exec-managerial,White,Male,0,0,40,United-States,<=50K
68,Private,Some-college,10,Sales,White,Female,0,0,20,United-States,<=50K
22,Private,HS-grad,9,Adm-clerical,White,Female,0,0,40,Mexico,<=50K
42,Private,Bachelors,13,Exec-managerial,White,Female,0,0,35,United-States,<=50K
37,Private,HS-grad,9,Craft-repair,White,Male,0,0,35,United-States,<=50K
36,Self-emp-not-inc,HS-grad,9,Farming-fishing,White,Male,0,0,35,United-States,<=50K
38,Private,Some-college,10,Adm-clerical,White,Female,0,0,30,United-States,<=50K
72,Without-pay,HS-grad,9,Other-service,White,Male,0,0,55,United-States,<=50K
40,Private,5th-6th,3,Other-service,White,Male,0,0,40,Mexico,<=50K
19,Private,Some-college,10,Sales,White,Male,0,0,30,United-States,<=50K
55,Private,Assoc-voc,11,Craft-repair,White,Male,0,0,50,Hungary,>50K
30,Private,Assoc-acdm,12,Craft-repair,White,Male,0,0,40,United-States,<=50K
52,Private,Bachelors,13,Adm-clerical,White,Female,0,1092,40,United-States,<=50K
29,Private,Bachelors,13,Sales,White,Male,3103,0,45,United-States,>50K
41,Private,Some-college,10,Prof-specialty,Black,Male,0,0,4,United-States,<=50K
29,Private,Bachelors,13,Adm-clerical,White,Female,0,0,45,United-States,<=50K
24,Private,Bachelors,13,Sales,White,Female,0,0,20,United-States,<=50K
46,Self-emp-not-inc,Prof-school,15,Prof-specialty,White,Male,0,0,45,United-States,>50K
44,Private,HS-grad,9,Exec-managerial,White,Male,0,0,60,United-States,>50K
17,Private,10th,6,Sales,Black,Female,0,0,15,United-States,<=50K
35,Private,Assoc-voc,11,Other-service,White,Female,0,0,35,United-States,<=50K
38,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
36,Private,9th,5,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
24,Private,11th,7,Machine-op-inspct,White,Male,0,0,60,United-States,<=50K
38,Self-emp-not-inc,Bachelors,13,Farming-fishing,White,Male,0,0,99,United-States,<=50K
19,Private,11th,7,Sales,White,Female,0,0,40,Honduras,<=50K
30,Private,HS-grad,9,Transport-moving,White,Male,0,0,45,United-States,<=50K
36,Local-gov,Assoc-voc,11,Transport-moving,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
27,Private,Some-college,10,Craft-repair,White,Male,0,0,45,United-States,<=50K
27,Private,Assoc-acdm,12,Adm-clerical,White,Male,0,0,40,United-States,>50K
65,Federal-gov,Some-college,10,Exec-managerial,Black,Male,0,2174,40,United-States,>50K
37,Private,Masters,14,Exec-managerial,Black,Female,0,0,40,United-States,>50K
17,Private,11th,7,Sales,White,Male,0,0,30,United-States,<=50K
57,Private,5th-6th,3,Transport-moving,Black,Male,0,0,50,United-States,<=50K
54,Self-emp-not-inc,Masters,14,Prof-specialty,White,Female,0,0,30,United-States,<=50K
21,Private,Some-college,10,Other-service,White,Female,0,0,40,United-States,<=50K
43,Private,HS-grad,9,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
50,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
38,Private,11th,7,Handlers-cleaners,White,Male,0,0,48,United-States,>50K
31,Private,HS-grad,9,Prof-specialty,White,Male,15024,0,40,United-States,>50K
41,Private,Prof-school,15,Prof-specialty,White,Female,0,0,38,United-States,<=50K
20,Private,Some-college,10,Prof-specialty,White,Female,0,0,40,United-States,<=50K
28,Private,Bachelors,13,Adm-clerical,White,Female,0,0,15,United-States,<=50K
62,Private,9th,5,Other-service,White,Male,0,0,35,United-States,<=50K
41,Private,12th,8,Machine-op-inspct,Black,Female,0,0,40,United-States,<=50K
37,Private,HS-grad,9,Craft-repair,White,Male,0,0,45,United-States,<=50K
53,Self-emp-not-inc,Some-college,10,Farming-fishing,White,Male,0,0,30,United-States,<=50K
28,Private,Bachelors,13,Sales,White,Male,0,0,50,United-States,>50K
23,Private,Masters,14,Prof-specialty,White,Female,0,0,30,United-States,<=50K
46,Self-emp-not-inc,HS-grad,9,Farming-fishing,White,Male,0,0,35,United-States,<=50K
28,Private,HS-grad,9,Sales,White,Female,0,0,45,United-States,<=50K
50,Private,10th,6,Adm-clerical,White,Female,0,0,40,United-States,<=50K
19,Private,Some-college,10,Craft-repair,White,Male,0,0,45,Mexico,<=50K
84,Private,7th-8th,4,Prof-specialty,Black,Male,0,0,10,United-States,<=50K
48,Self-emp-not-inc,Prof-school,15,Prof-specialty,White,Male,0,0,35,United-States,>50K
61,Self-emp-not-inc,HS-grad,9,Adm-clerical,White,Female,0,0,20,United-States,<=50K
44,Private,Some-college,10,Craft-repair,White,Male,0,0,42,United-States,<=50K
32,Private,HS-grad,9,Handlers-cleaners,Asian-Pac-Islander,Female,0,0,60,South,<=50K
25,Private,Some-college,10,Adm-clerical,White,Male,0,0,35,United-States,<=50K
47,State-gov,Some-college,10,Adm-clerical,White,Female,0,0,40,United-States,<=50K
19,Private,Some-college,10,Sales,White,Female,0,0,15,United-States,<=50K
37,Private,Some-college,10,Other-service,White,Male,0,0,17,United-States,<=50K
28,Private,HS-grad,9,Tech-support,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
34,Private,Assoc-acdm,12,Adm-clerical,White,Female,0,0,40,United-States,>50K
32,Self-emp-not-inc,Some-college,10,Other-service,White,Female,0,0,35,United-States,<=50K
24,Private,Some-college,10,Other-service,White,Male,0,0,30,United-States,<=50K
30,Private,Some-college,10,Exec-managerial,Black,Male,0,0,99,United-States,<=50K
56,Private,Masters,14,Exec-managerial,White,Male,0,0,40,United-States,<=50K
30,Private,Bachelors,13,Sales,White,Male,0,0,40,United-States,>50K
28,Private,Some-college,10,Adm-clerical,White,Female,0,0,26,United-States,<=50K
40,Private,Some-college,10,Craft-repair,White,Male,0,1887,68,United-States,>50K
28,Private,Some-college,10,Sales,White,Male,0,0,45,United-States,<=50K
39,Private,12th,8,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
33,Self-emp-not-inc,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,>50K
23,Private,Some-college,10,Other-service,Asian-Pac-Islander,Male,0,0,40,Dominican-Republic,<=50K
32,Private,Some-college,10,Machine-op-inspct,White,Male,0,0,55,Ecuador,<=50K
37,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
71,Private,5th-6th,3,Priv-house-serv,Asian-Pac-Islander,Female,0,0,75,United-States,<=50K
30,Private,Some-college,10,Adm-clerical,White,Male,0,0,40,United-States,>50K
20,Private,Some-college,10,Exec-managerial,White,Female,0,0,40,United-States,<=50K
53,Federal-gov,HS-grad,9,Transport-moving,White,Male,0,1740,50,United-States,<=50K
42,Private,HS-grad,9,Craft-repair,White,Male,0,0,45,United-States,<=50K
44,Private,Bachelors,13,Exec-managerial,White,Male,0,1902,56,United-States,>50K
26,Private,Masters,14,Prof-specialty,White,Female,0,0,40,United-States,<=50K
21,Private,Some-college,10,Other-service,White,Female,0,0,16,United-States,<=50K
37,Self-emp-not-inc,HS-grad,9,Other-service,Black,Female,0,0,40,United-States,<=50K
36,Local-gov,Bachelors,13,Prof-specialty,White,Female,0,0,40,United-States,<=50K
25,Private,HS-grad,9,Sales,White,Female,0,0,40,United-States,<=50K
54,Private,Doctorate,16,Exec-managerial,White,Male,0,1977,43,United-States,>50K
38,Self-emp-inc,Bachelors,13,Prof-specialty,White,Male,0,0,50,United-States,>50K
29,Private,HS-grad,9,Other-service,White,Male,0,0,40,United-States,<=50K
20,State-gov,Some-college,10,Craft-repair,White,Male,0,0,38,United-States,<=50K
32,Private,HS-grad,9,Craft-repair,White,Male,0,0,50,United-States,<=50K
24,Private,Assoc-acdm,12,Exec-managerial,White,Male,0,0,20,United-States,<=50K
59,Federal-gov,HS-grad,9,Adm-clerical,White,Male,0,0,40,United-States,>50K
56,Self-emp-not-inc,Bachelors,13,Adm-clerical,White,Male,0,0,40,United-States,>50K
40,Self-emp-not-inc,HS-grad,9,Transport-moving,White,Male,0,0,84,United-States,<=50K
35,Private,Bachelors,13,Sales,White,Male,0,0,40,United-States,>50K
38,Private,Bachelors,13,Prof-specialty,White,Female,15024,0,40,United-States,>50K
24,Private,Some-college,10,Sales,White,Female,0,0,20,United-States,<=50K
30,Private,Some-college,10,Sales,White,Male,0,1848,40,United-States,>50K
36,Private,1st-4th,2,Farming-fishing,White,Male,0,0,40,Mexico,<=50K
20,Local-gov,Some-college,10,Protective-serv,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K
36,Private,HS-grad,9,Sales,White,Female,0,0,40,United-States,<=50K
45,Federal-gov,Bachelors,13,Exec-managerial,White,Female,0,0,40,United-States,<=50K
22,Private,Bachelors,13,Adm-clerical,White,Female,0,0,40,United-States,<=50K
31,Private,HS-grad,9,Farming-fishing,White,Male,0,2001,40,United-States,<=50K
34,Private,HS-grad,9,Transport-moving,White,Male,0,0,40,United-States,<=50K
24,Private,11th,7,Craft-repair,White,Male,0,0,40,United-States,<=50K
23,Private,Bachelors,13,Sales,White,Male,0,0,25,United-States,<=50K
46,Federal-gov,Prof-school,15,Prof-specialty,White,Female,0,0,40,Germany,>50K
60,Private,Prof-school,15,Prof-specialty,White,Male,0,0,70,Germany,>50K
40,Private,Some-college,10,Machine-op-inspct,Black,Female,0,0,40,United-States,<=50K
55,Private,HS-grad,9,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K
47,Private,Masters,14,Tech-support,White,Male,27828,0,40,United-States,>50K
28,Private,HS-grad,9,Other-service,White,Male,0,0,43,United-States,<=50K
55,Private,Prof-school,15,Exec-managerial,White,Male,0,0,60,United-States,>50K
47,Private,Masters,14,Prof-specialty,White,Male,0,0,40,United-States,>50K
54,Private,Masters,14,Exec-managerial,White,Male,0,0,52,United-States,>50K
32,Private,11th,7,Other-service,White,Female,0,0,60,United-States,<=50K
38,Private,Assoc-acdm,12,Exec-managerial,White,Male,0,0,40,United-States,>50K
61,Self-emp-not-inc,Some-college,10,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K
62,Self-emp-inc,Masters,14,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,South,<=50K
29,Private,Some-college,10,Craft-repair,White,Male,5013,0,40,United-States,<=50K
26,Private,HS-grad,9,Protective-serv,Black,Female,0,0,32,United-States,<=50K
19,Private,Some-college,10,Farming-fishing,White,Male,0,0,50,United-States,<=50K
40,Private,10th,6,Craft-repair,White,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Machine-op-inspct,White,Male,7298,0,40,United-States,>50K
42,Private,HS-grad,9,Transport-moving,White,Male,2885,0,45,United-States,<=50K
55,Private,Masters,14,Prof-specialty,Asian-Pac-Islander,Female,0,0,40,Thailand,<=50K
55,Private,HS-grad,9,Other-service,Black,Female,2407,0,35,United-States,<=50K
43,Self-emp-not-inc,Bachelors,13,Sales,White,Male,0,0,40,United-States,>50K
39,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
38,Federal-gov,Some-college,10,Adm-clerical,White,Male,0,0,45,United-States,>50K
28,Private,HS-grad,9,Other-service,White,Female,0,0,40,Mexico,<=50K
36,Private,Some-college,10,Tech-support,White,Female,0,0,40,United-States,<=50K
49,Private,Some-college,10,Farming-fishing,White,Male,0,0,50,United-States,<=50K
41,Private,Some-college,10,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
60,Private,7th-8th,4,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K
35,Private,Bachelors,13,Exec-managerial,White,Male,0,0,70,United-States,<=50K
36,State-gov,Bachelors,13,Prof-specialty,White,Female,0,0,40,United-States,<=50K
51,Private,HS-grad,9,Adm-clerical,White,Male,0,0,40,United-States,>50K
23,Private,HS-grad,9,Other-service,White,Male,0,0,40,Guatemala,<=50K
51,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
17,Private,11th,7,Sales,White,Female,1055,0,18,India,<=50K
33,Self-emp-not-inc,Some-college,10,Sales,White,Male,0,0,25,United-States,<=50K
50,Private,HS-grad,9,Protective-serv,White,Male,0,0,40,United-States,<=50K
38,Private,12th,8,Craft-repair,White,Male,0,0,40,United-States,>50K
18,Private,HS-grad,9,Adm-clerical,White,Female,0,0,35,United-States,<=50K
26,Private,HS-grad,9,Transport-moving,White,Male,0,0,40,United-States,<=50K
21,Private,Some-college,10,Sales,White,Female,0,0,47,United-States,<=50K
26,Private,HS-grad,9,Exec-managerial,White,Male,0,0,52,United-States,<=50K
30,Local-gov,HS-grad,9,Adm-clerical,White,Female,0,0,40,United-States,>50K
33,Local-gov,HS-grad,9,Other-service,Black,Male,0,0,40,United-States,<=50K
42,State-gov,Some-college,10,Transport-moving,White,Male,0,0,38,United-States,<=50K
28,Private,Prof-school,15,Prof-specialty,White,Female,0,0,50,United-States,<=50K
20,Private,HS-grad,9,Other-service,White,Male,0,0,35,United-States,<=50K
66,Local-gov,Bachelors,13,Prof-specialty,Black,Female,0,2206,25,United-States,<=50K
31,Private,Some-college,10,Adm-clerical,Asian-Pac-Islander,Male,0,0,50,India,<=50K
36,Private,Some-college,10,Adm-clerical,White,Male,0,0,40,Canada,<=50K
39,Federal-gov,Assoc-acdm,12,Prof-specialty,White,Male,0,0,40,United-States,>50K
52,Private,HS-grad,9,Adm-clerical,White,Male,0,0,40,United-States,<=50K
61,Private,7th-8th,4,Craft-repair,White,Male,7688,0,40,Poland,>50K
27,Private,HS-grad,9,Transport-moving,White,Male,0,0,40,United-States,<=50K
45,Private,HS-grad,9,Adm-clerical,White,Female,0,0,50,United-States,<=50K
21,Private,9th,5,Other-service,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
25,Private,HS-grad,9,Adm-clerical,White,Female,0,0,40,United-States,<=50K
24,Private,Some-college,10,Other-service,White,Female,0,0,25,United-States,<=50K
38,Private,Assoc-acdm,12,Exec-managerial,White,Male,0,0,55,Italy,<=50K
29,Private,Bachelors,13,Prof-specialty,White,Female,0,1902,50,United-States,>50K
45,Private,HS-grad,9,Adm-clerical,White,Female,0,0,38,United-States,<=50K
59,Private,10th,6,Transport-moving,White,Male,0,0,50,United-States,<=50K
41,Private,HS-grad,9,Adm-clerical,White,Male,0,0,40,United-States,<=50K
23,Private,Bachelors,13,Adm-clerical,White,Female,0,0,40,United-States,<=50K
43,Private,Some-college,10,Adm-clerical,White,Male,0,0,45,United-States,<=50K
17,Private,11th,7,Sales,White,Male,0,0,20,United-States,<=50K
32,Private,Bachelors,13,Exec-managerial,White,Male,15024,0,50,United-States,>50K
42,Private,Assoc-voc,11,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
68,Private,Masters,14,Exec-managerial,White,Male,0,2392,40,United-States,>50K
55,Federal-gov,HS-grad,9,Tech-support,White,Male,0,1887,40,United-States,>50K
