,Age,Occupation,Annual_Income,Monthly_Inh_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outsting_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,AutoLoan,Credit-BuilderLoan,DebtConsolidationLoan,HomeEquityLoan,MortgageLoan,NotSpecified,PaydayLoan,PersonalLoan,StudentLoan
45469,46,Developer,44611.39,3823.615833333333,2,3,7,1,10,7,9.27,0.0,Good,841.62,40.210203516011326,NM,28.96209321306136,44.60063038701192,HighspentLargevaluepayments,548.7988597332601,0,0,0,0,0,0,0,0,1
45470,46,Developer,44611.39,4182.004291203503,2,3,7,1,14,4,9.27,5.0,Good,841.62,32.003639782807,No,28.96209321306136,89.24317672189028,HighspentMediumvaluepayments,514.1563133983816,0,0,0,0,0,0,0,0,1
45478,44,Lawyer,17276.8,1584.7333333333331,9,6,34,3,45,9,15.95,14.0,Standard,1980.0,24.853194371670376,Yes,23.89759721451887,160.330177627804,LowspentMediumvaluepayments,254.24555849101048,0,0,0,0,0,0,1,2,0
45479,44,Lawyer,10790785.0,1584.7333333333331,9,6,34,3,48,9,15.95,14.0,Standard,1980.0,23.63799287557785,Yes,23.89759721451887,144.55436978849693,LowspentLargevaluepayments,260.0213663303176,0,0,0,0,0,0,1,2,0
45480,37,Developer,11911.715,917.6429166666668,5,6,11,6,25,17,10.41,11.0,Standard,1147.49,39.12979430829053,Yes,69230.0,39.10015858773277,LowspentLargevaluepayments,289.5416789751688,0,0,1,0,0,1,0,2,1
45482,37,Developer,11911.715,917.6429166666668,4,5,11,6,25,17,17.41,11.0,Standard,1147.49,38.053386522531305,Yes,33.122454103765136,71.94651481690063,LowspentMediumvaluepayments,266.6953227460009,0,0,1,0,0,1,0,2,1
45483,37,Developer,11911.715,917.6429166666668,4,5,11,6,25,17,17.41,11.0,Standard,1147.49,33.76242759824007,Yes,33.122454103765136,53.92125794819733,LowspentSmallvaluepayments,294.7205796147041,0,0,1,0,0,1,0,2,1
45484,24,Musician,37999.06,2933.588333333333,10,9,26,6,31,25,29.14,11.0,Bad,3783.59,31.336085279360407,Yes,153.9901698086159,300.37887148072724,LowspentMediumvaluepayments,118.98979204399024,1,0,2,1,0,0,0,0,0
45485,24,Musician,37999.06,2933.588333333333,10,9,26,6,31,25,23.14,11.0,Bad,3783.59,39.5010965316891,Yes,153.9901698086159,245.9976683632531,LowspentSmallvaluepayments,183.37099516146444,1,0,2,1,0,0,0,0,0
45488,45,Journalist,7200.86,373.07166666666666,4,4,12,6,12,8,7.22,5.0,Standard,1528.69,36.20231779917906,Yes,28.008171703377663,13.863377548661678,LowspentSmallvaluepayments,285.4356174146273,0,0,1,2,1,0,2,0,0
45490,45,Journalist,7200.86,373.07166666666666,4,4,12,6,12,8,7.22,5.0,Standard,1528.69,24.349970916191225,Yes,28.008171703377663,22.886811750893106,HighspentSmallvaluepayments,246.4121832123959,0,0,1,2,1,0,2,0,0
45492,38,Musician,17818.53,1354.1421030584586,5,6,11,2,3,9,8.6,5.0,Good,1452.64,28.390487640172893,No,103.29708940059862,65.46944019683374,LowspentSmallvaluepayments,341.0566173441088,0,1,0,1,0,0,0,0,0
45493,38,Musician,17818.53,1354.1421030584586,5,6,11,2,7,7,8.6,5.0,Good,1452.64,33.421795575743715,No,103.29708940059862,82.4028204251819,LowspentMediumvaluepayments,314.1232371157607,0,1,0,1,0,0,0,0,0
45494,38,Musician,17818.53,4182.004291203503,5,6,11,2,7,9,8.6,5.0,Good,1452.64,26.603219219572072,No,103.29708940059862,93.83236577822048,!@9#%8,292.6936917627221,0,1,0,1,0,0,0,0,0
45498,33,MediaManager,84845.48,7187.456666666666,4,3,10,3,6,11,5.52,6.0,Good,5.28,28.46857274565528,No,137.01188150268533,147.80317442885143,HighspentLargevaluepayments,673.9306107351299,1,0,1,0,0,1,0,0,0
45500,29,Lawyer,73995.12,6043.259999999998,4,4,15,4,25,16,18.9,12.0,Standard,1933.79,32.087517111710355,Yes,190.90715132721945,156.5511669463484,HighspentLargevaluepayments,496.867681726432,0,0,0,0,0,2,0,1,0
45502,4013,Lawyer,73995.12,4182.004291203503,4,4,15,4,30,13,18.9,12.0,Standard,1933.79,23.734807040903608,Yes,190.90715132721945,10000.0,LowspentLargevaluepayments,141.87094846080186,0,0,0,0,0,2,0,1,0
45507,25,Teacher,84120.45000000001,7031.037500000001,2,7,8,3,6,1,4.91,5.0,Good,1317.56,35.64661211393866,No,136.27775632878337,356.12589133032395,LowspentSmallvaluepayments,500.7001023408928,0,0,0,0,0,1,1,0,1
45508,39,Accountant,58510.3,4967.858333333334,7,4,12,-100,22,11,2.45,9.0,Standard,984.82,25.64580363827353,No,0.0,180.0200401015573,HighspentMediumvaluepayments,566.765793231776,0,0,0,0,0,0,0,0,0
45509,39,Accountant,58510.3,4967.858333333334,7,4,12,0,18,10,2.45,9.0,Standard,984.82,37.543471110197785,No,0.0,254.009694971315,LowspentMediumvaluepayments,522.7761383620184,0,0,0,0,0,0,0,0,0
45513,25,Lawyer,20055893.0,10705.25,4,6,8,2,15,8,8.16,4.0,Good,585.74,32.946680585326035,No,170.01205378367374,263.0750807727158,HighspentMediumvaluepayments,887.4378654436106,1,0,1,0,0,0,0,0,0
45514,25,Lawyer,129903.0,10705.25,4,6,8,2,10,8,8.16,4.0,Good,585.74,37.81276026252157,No,170.01205378367374,235.75064421968275,HighspentLargevaluepayments,904.7623019966436,1,0,1,0,0,0,0,0,0
45515,25,Lawyer,129903.0,10705.25,4,6,8,2,10,8,6.16,4.0,Good,585.74,28.789906982140074,No,76680.0,683.6905071001345,HighspentSmallvaluepayments,476.8224391161918,1,0,1,0,0,0,0,0,0
45516,1395,Mechanic,16579.55,1485.6291666666666,732,6,12,2,20,10,13.74,12.0,Standard,1467.16,33.0447811354786,Yes,16.95401858919544,100.72208806065407,LowspentLargevaluepayments,300.88681001681715,0,1,0,0,0,1,0,0,0
45518,23,Mechanic,16579.55,4182.004291203503,7,6,12,2,20,12,13.74,12.0,Standard,1467.16,36.459102869694426,Yes,16.95401858919544,65.44814263114594,LowspentMediumvaluepayments,346.1607554463253,0,1,0,0,0,1,0,0,0
45519,23,Mechanic,16579.55,1485.6291666666666,7,6,12,2,20,10,13.74,12.0,Standard,1467.16,23.907079319252425,Yes,16.95401858919544,191.3021927881732,LowspentSmallvaluepayments,230.3067052892981,0,1,0,0,0,1,0,0,0
45521,21,Accountant,88275.18000000002,7607.265,8,4,7,2,9,11,18.42,6.0,Standard,141.75,30.344151055646144,NM,140.57281781939128,290.7865548587882,HighspentSmallvaluepayments,589.3671273218206,0,0,0,0,0,1,0,1,0
45523,22,Accountant,88275.18000000002,7607.265,8,4,7,2,9,8,18.42,9.0,Standard,141.75,32.54646692563346,Yes,140.57281781939128,427.3950199063395,LowspentLargevaluepayments,462.7586622742693,0,0,0,0,0,1,0,1,0
45524,46,Entrepreneur,31104.32,2871.026666666666,6,5,12,1,13,11,6.8,6.0,Standard,1354.0,36.555814222140455,NM,22.68715163837837,304.6321403257659,LowspentSmallvaluepayments,249.7833747025224,0,1,0,0,0,0,0,0,0
45529,22,Journalist,14027.195,1087.546445197698,0,4,3,3,11,12,5.6,4.0,Good,1462.95,37.38242913391559,No,10977.0,74.83891637724139,LowspentSmallvaluepayments,305.6025777637091,1,1,0,0,0,0,0,1,0
45532,55,MediaManager,31866.94,2900.578333333333,2,1,8,0,16,3,2.36,0.0,Good,879.74,36.52502491143287,No,0.0,381.79868513319326,!@9#%8,198.2591482001401,0,0,0,0,0,0,0,0,0
45533,55,MediaManager,31866.94,2900.578333333333,2,1,8,0,7,3390,2.36,0.0,Good,879.74,33.541286520266986,NM,0.0,83.20130041539937,HighspentMediumvaluepayments,456.856532917934,0,0,0,0,0,0,0,0,0
45534,55,MediaManager,31866.94,2900.578333333333,2,1,8,0,17,6,2.36,0.0,Good,879.74,26.20055164606425,NM,0.0,74.45446139267459,LowspentLargevaluepayments,485.6033719406588,0,0,0,0,0,0,0,0,0
45536,22,MediaManager,19071.34,1690.2589361064286,8,5,1962,2,30,19,10.17,4.0,Standard,118.72,24.07828840231564,No,203.67156017053108,92.89733460759167,!@9#%8,329.37833578211536,1,1,0,0,0,0,0,0,0
45537,22,MediaManager,19071.34,1690.2589361064286,8,5,17,2,30,19,10.17,4.0,Standard,118.72,34.858372634287825,No,203.67156017053108,141.83761915100953,LowspentSmallvaluepayments,310.43805123869754,1,1,0,0,0,0,0,0,0
45538,22,MediaManager,19071.34,1690.2589361064286,8,5,17,2,30,21,10.17,5.0,Standard,118.72,38.849829039916095,No,203.67156017053108,36.07318888788343,!@9#%8,386.2024815018236,1,1,0,0,0,0,0,0,0
45540,28,Writer,22713.82,1619.8183333333334,6,6,16,2,28,15,19.49,8.0,Standard,1410.54,26.618200408941394,Yes,19.37348721639388,192.04567897540596,LowspentSmallvaluepayments,240.5626671415336,0,0,0,0,0,1,1,0,0
45541,29,Writer,22713.82,1619.8183333333334,6,6,16,2,28,12,21.49,8.0,Standard,1410.54,25.41943052186812,Yes,19.37348721639388,59.9882030041441,HighspentMediumvaluepayments,332.62014311279535,0,0,0,0,0,1,1,0,0
45543,29,Writer,22713.82,4182.004291203503,6,6,16,2,28,13,19.49,8.0,Standard,1410.54,23.799184973074787,Yes,19.37348721639388,79.7772084236568,LowspentMediumvaluepayments,342.8311376932827,0,0,0,0,0,1,1,0,0
45544,22,Entrepreneur,93293.13,4182.004291203503,4,5,2,4,12,10,6.27,9.0,Good,1448.6,31.55552892621008,No,156.21239915726213,315.99963471374724,HighspentMediumvaluepayments,558.5307161289908,2,0,1,0,1,0,0,0,0
45545,22,Entrepreneur,93293.13,7807.427500000002,4,5,2,4,12,10,6.27,9.0,Good,1448.6,28.49454332853956,No,156.21239915726213,97.9951517125142,HighspentLargevaluepayments,766.5351991302236,2,0,1,0,1,0,0,0,0
45547,23,Entrepreneur,93293.13,7807.427500000002,4,5,2,4,12,10,6.27,9.0,Good,1448.6,34.298864534567976,NM,156.21239915726213,10000.0,HighspentLargevaluepayments,732.3431817546002,2,0,1,0,1,0,0,0,0
45549,32,Teacher,75816.52,6291.043333333334,6,9,22,5,20,24,27.85,10.0,Bad,2555.9,35.337393798764595,Yes,158.16377910521788,94.44149639890357,HighspentLargevaluepayments,616.499057829212,0,0,0,1,1,2,0,0,1
45551,32,Teacher,75816.52,6291.043333333334,6,9,22,5,20,24,27.85,10.0,Bad,2555.9,33.25446562238548,Yes,158.16377910521788,47.565656417277935,HighspentLargevaluepayments,663.3748978108376,0,0,0,1,1,2,0,0,1
45552,29,Teacher,131091.6,10947.3,5,5,12,-100,8,20,0.66,0.0,Standard,815.12,36.220922653267046,No,0.0,837.2310428110303,LowspentMediumvaluepayments,537.49895718897,0,0,0,0,0,0,0,0,0
45553,29,Teacher,131091.6,10947.3,5,5,12,0,8,20,0.66,0.0,Standard,815.12,40.25163963180236,NM,0.0,10000.0,HighspentLargevaluepayments,1170.2795104094444,0,0,0,0,0,0,0,0,0
45554,29,Teacher,131091.6,10947.3,5,5,12,-100,8,17,-0.34,0.0,Standard,815.12,45.704652946394354,No,0.0,139.57434682714683,HighspentLargevaluepayments,1195.1556531728536,0,0,0,0,0,0,0,0,0
45556,37,MediaManager,130220.08,11141.673333333334,6,3,14,3,23,14,2.17,4.0,Standard,410.1,31.267025311240936,Yes,245.9244924642511,312.2797931277421,HighspentMediumvaluepayments,805.9630477413402,0,0,1,1,0,0,0,1,0
45557,37,MediaManager,130220.08,11141.673333333334,6,3,14,3,23,14,2.17,4.0,Standard,410.1,28.121103739470467,NM,245.9244924642511,117.43972594912088,HighspentLargevaluepayments,990.8031149199616,0,0,1,1,0,0,0,1,0
45558,37,MediaManager,130220.08,11141.673333333334,6,3,14,3,28,14,2.17,4.0,Standard,410.1,42.043933271981565,Yes,245.9244924642511,94.38458567015532,HighspentLargevaluepayments,1013.8582551989272,0,0,1,1,0,0,0,1,0
45562,39,Entrepreneur,169339.88,13931.656666666668,1,6,9,3,8,6,10.22,2.0,Good,1163.93,37.298355935720615,NM,343.1893536716368,448.37133814138986,HighspentMediumvaluepayments,851.6049748536401,0,0,0,0,0,1,1,0,1
45564,28,Entrepreneur,16674.01,1342.5008333333333,1,4,1906,1,11,8,2.03,4.0,Good,1471.88,37.79730015845776,No,68541.0,129.10383119725392,LowspentSmallvaluepayments,281.5139415763221,1,0,0,0,0,0,0,0,0
45567,28,Entrepreneur,16674.01,4182.004291203503,1,4,5,1,11,548,2.03,6.0,Good,1471.88,36.64114085516936,No,13.632310559757302,79.81906486812977,LowspentMediumvaluepayments,320.79870790544624,1,0,0,0,0,0,0,0,0
45568,14,Developer,51580.68000000001,4139.39,5,6,10,6,35,10,19.9,7.0,Standard,1475.3,26.333523989362902,Yes,219.3084503844329,173.16793809498347,LowspentSmallvaluepayments,311.46261152058366,0,0,0,1,1,1,0,2,1
45570,15,Developer,51580.68000000001,4139.39,5,6,10,6,30,8,19.9,7.0,Standard,1475.3,35.306405228061706,Yes,219.3084503844329,10000.0,LowspentSmallvaluepayments,151.35949417031568,0,0,0,1,1,1,0,2,1
45571,8426,Developer,51580.68000000001,4139.39,5,6,10,6,30,6,19.9,7.0,Standard,1475.3,28.169086539782967,Yes,219.3084503844329,122.96236262109484,HighspentMediumvaluepayments,321.6681869944724,0,0,0,1,1,1,0,2,1
45572,24,Engineer,15710.265,1152.18875,5,7,5,1,14,19,14.63,4.0,Standard,1012.23,36.90043462347007,Yes,10.607774436558833,75.32869105987618,LowspentSmallvaluepayments,319.28240950356496,0,0,0,0,0,0,1,0,0
45573,24,Engineer,15710.265,1152.18875,5,7,5,1,14,17,14.63,4.0,Standard,1012.23,31.64377760157283,Yes,10.607774436558833,82.42074345274823,LowspentSmallvaluepayments,312.19035711069296,0,0,0,0,0,0,1,0,0
45575,24,Engineer,15710.265,1152.18875,5,7,5,1,14,16,13.63,4.0,Standard,1012.23,36.22139226697986,Yes,10.607774436558833,10000.0,LowspentSmallvaluepayments,280.3632312637529,0,0,0,0,0,0,1,0,0
45576,41,Accountant,64692.9,5357.775057931319,1,3,12,0,14,10,3.03,3.0,Good,1267.96,29.795923899723768,NM,62136.0,145.4089633503944,HighspentLargevaluepayments,658.8985366496056,0,0,0,0,0,0,0,0,0
45578,-500,Accountant,64692.9,4182.004291203503,1,3,12,0,14,11,1.03,3.0,Good,1267.96,24.650273416475983,No,285.29994206868105,449.67740818025857,LowspentSmallvaluepayments,404.63009181974144,0,0,0,0,0,0,0,0,0
45580,17,Writer,36863.79,4182.004291203503,2,5,6,6,9,18,15.02,6.0,Standard,441.29,28.82981955058649,Yes,238.2231494605901,290.9068224687624,LowspentSmallvaluepayments,97.17651047831316,1,0,1,0,0,1,1,0,1
45581,17,Writer,36863.79,2743.6742675923338,2,5,6,6,9,19,15.02,6.0,Standard,441.29,34.859892378816056,Yes,238.2231494605901,93.27081514558614,HighspentSmallvaluepayments,264.81251780148943,1,0,1,0,0,1,1,0,1
45583,17,Writer,36863.79,2743.6742675923338,2,5,6,6,9,18,15.02,6.0,Standard,441.29,32.55593574515019,Yes,238.2231494605901,63.76035676474478,HighspentMediumvaluepayments,284.3229761823308,1,0,1,0,0,1,1,0,1
45584,33,Lawyer,16740.095,1293.0079166666667,5,5,2,2,3,7,0.97,6.0,Good,218.19,33.06675399837291,No,14.8402563958948,98.6704930947734,LowspentSmallvaluepayments,305.7900421759984,0,1,0,0,0,0,1,0,0
45585,33,Lawyer,16740.095,1225.2599065987092,5,5,2,2,3,5,0.97,6.0,Good,218.19,30.777139426069603,No,82.58826646385238,49.81687370541485,LowspentMediumvaluepayments,344.64366156535704,0,1,0,0,0,0,1,0,0
45586,33,Lawyer,16740.095,1225.2599065987092,5,5,2,2,3,7,-5.03,6.0,Good,218.19,27.22000658539708,No,82.58826646385238,43.90217896462985,HighspentMediumvaluepayments,320.558356306142,0,1,0,0,0,0,1,0,0
45587,33,Lawyer,16714721.0,4182.004291203503,5,5,2,2,3,7,0.97,6.0,Good,218.19,37.38790386119791,No,82.58826646385238,128.59557404543594,LowspentSmallvaluepayments,275.86496122533595,0,1,0,0,0,0,1,0,0
45588,17,Doctor,19761.79,4182.004291203503,10,8,31,-100,18,24,23.16,14.0,Bad,4670.92,25.372042299812573,Yes,42.08137350352956,10000.0,LowspentSmallvaluepayments,231.13871294127023,1,0,1,1,0,0,0,1,0
45589,17,Doctor,19761.79,1763.815833333333,10,8,31,5,18,24,23.16,14.0,Bad,4670.92,33.70224558579114,Yes,42.08137350352956,48.097587344926616,HighspentSmallvaluepayments,346.2026224848772,1,0,1,1,0,0,0,1,0
45591,17,Doctor,19761.79,4182.004291203503,10,8,31,5,18,24,23.16,14.0,Bad,4670.92,39.34946767714035,Yes,42.08137350352956,56.19375988293621,LowspentMediumvaluepayments,358.1064499468676,1,0,1,1,0,0,0,1,0
45592,28,Musician,44608.21,3574.350833333333,4,5,10,-100,11,10,6.98,5.0,Good,648.02,28.445701333558823,No,0.0,84.34252549507259,HighspentMediumvaluepayments,523.0925578382606,0,0,0,0,0,0,0,0,0
45593,28,Musician,44608.21,3574.350833333333,4,5,10,0,9,12,6.98,921.0,Good,648.02,36.70211259740364,No,0.0,311.7156500822118,LowspentMediumvaluepayments,325.7194332511216,0,0,0,0,0,0,0,0,0
45594,28,Musician,44608.21,3574.350833333333,4,5,10,0,11,10,6.98,5.0,Good,648.02,27.94046879043058,No,0.0,234.49556103329044,LowspentSmallvaluepayments,412.9395223000429,0,0,0,0,0,0,0,0,0
45595,28,Musician,44608.21,3574.350833333333,4,5,10,0,11,12,6.98,5.0,Good,648.02,25.65922137966613,No,0.0,55.55659412187904,HighspentLargevaluepayments,541.8784892114543,0,0,0,0,0,0,0,0,0
45596,21,Mechanic,35093.6,2969.4666666666667,4,4,19,0,5,10,4.27,3.0,Standard,916.22,35.07636601735571,Yes,0.0,19.830934666559383,HighspentLargevaluepayments,517.1157320001073,0,0,0,0,0,0,0,0,0
45597,21,Mechanic,35093.6,2969.4666666666667,4,4,19,0,5,8,0.2699999999999996,3.0,Standard,916.22,30.17843636874413,NM,0.0,326.83564597190133,LowspentSmallvaluepayments,260.11102069476533,0,0,0,0,0,0,0,0,0
45600,24,Lawyer,62424.12,4182.004291203503,7,230,29,5,54,20,19.58,8.0,Standard,1958.36,27.155302914705054,Yes,175.36031749584927,394.272332420454,LowspentMediumvaluepayments,211.36835008369675,0,0,2,0,1,0,1,0,0
45601,24,Lawyer,62424.12,4182.004291203503,7,262,29,5,54,20,19.58,8.0,Standard,1958.36,32.285294343894954,Yes,175.36031749584927,128.21855059124422,HighspentLargevaluepayments,437.42213191290665,0,0,2,0,1,0,1,0,0
45604,44,Musician,17060.705,1685.725416666667,8,3,11,4,25,5,12.64,6.0,Standard,268.81,26.7930507461442,NM,51.934633908050095,59.51365909262312,HighspentMediumvaluepayments,307.1242486659935,2,0,1,1,0,0,0,0,0
45605,44,Musician,17060.705,4182.004291203503,8,3,11,4,24,8,9.64,6.0,Standard,268.81,25.64591687367947,Yes,51.934633908050095,199.33935474845555,LowspentSmallvaluepayments,207.29855301016104,2,0,1,1,0,0,0,0,0
45609,47,Journalist,39459.88,3530.3233333333333,4,2,1,2,1,-1,0.2800000000000002,6.0,Good,1253.88,34.0990806743997,No,50.772298733921474,244.54665617049787,LowspentMediumvaluepayments,337.713378428914,0,0,0,0,1,0,0,0,1
45611,47,Journalist,39459.88,3530.3233333333333,4,2,1,2,0,0,6.28,6.0,Good,1253.88,35.666206557254064,No,50.772298733921474,261.66058241146163,LowspentMediumvaluepayments,320.5994521879502,0,0,0,0,1,0,0,0,1
45613,18,Mechanic,169481.08,4182.004291203503,3,2,1962,2,8,10,5.95,4.0,Good,645.14,43.62191296791868,NM,168.92834689265428,241.88421810976445,HighspentMediumvaluepayments,1280.0297683309143,0,1,0,0,0,0,0,1,0
45614,18,Mechanic,169481.08,14408.423333333332,3,2,10,2,8,12,0.95,4.0,Good,645.14,29.52984905409746,No,168.92834689265428,230.03951326876617,HighspentLargevaluepayments,1281.874473171913,0,1,0,0,0,0,0,1,0
45617,19,Journalist,100809.78,8439.815,4,5,12,3,5,18,19.15,9.0,Standard,640.78,30.44469002236294,NM,219.7155671659586,387.3446065499536,LowspentMediumvaluepayments,516.921326284088,1,1,0,0,0,0,0,0,1
45618,20,Journalist,100809.78,4182.004291203503,4,5,12,3,3,18,22.15,332.0,Standard,640.78,27.271233142318373,Yes,219.7155671659586,179.0804354905974,!@9#%8,685.185497343444,1,1,0,0,0,0,0,0,1
45619,20,Journalist,100809.78,8439.815,4,5,12,3,5,15,19.15,9.0,Standard,640.78,26.73215664082492,Yes,219.7155671659586,450.9611368787869,HighspentSmallvaluepayments,433.3047959552546,1,1,0,0,0,0,0,0,1
45620,14,Engineer,16236.13,1142.0108333333333,7,5,21,5,43,18,19.03,10.0,Bad,3300.77,29.761762356008724,Yes,66.56064222575877,34.62678217759584,HighspentSmallvaluepayments,273.0136589299787,0,0,1,1,0,0,0,1,1
45621,14,Engineer,16236.13,1142.0108333333333,7,5,21,5,45,18,19.03,10.0,Bad,3300.77,35.665823519537994,Yes,66.56064222575877,76.88885646817205,LowspentMediumvaluepayments,250.7515846394025,0,0,1,1,0,0,0,1,1
45624,15,Developer,9114.48,660.54,8,10,33,7,31,21,19.05,7.0,Bad,2823.42,23.74705709163384,NM,30.08078845093603,48.85565967592854,LowspentSmallvaluepayments,277.1175518731354,0,1,0,1,1,2,0,1,0
45626,15,Developer,9114.48,660.54,8,10,33,7,31,19,19.05,7.0,Bad,2823.42,23.96662606813971,NM,30.08078845093603,66.8315753797885,LowspentSmallvaluepayments,259.14163616927544,0,1,0,1,1,2,0,1,0
45630,50,MediaManager,60663.0,4811.25,3,3,20,1,18,17,6.15,2.0,Standard,846.68,23.936269967206588,Yes,44.522364136988,243.6153997832257,HighspentSmallvaluepayments,452.9872360797862,0,0,0,0,0,0,1,0,0
45631,51,MediaManager,60663.0,4811.25,3,3,20,1,18,17,6.15,5.0,Standard,846.68,40.62723223740981,Yes,44.522364136988,83.26259320273823,HighspentMediumvaluepayments,603.3400426602738,0,0,0,0,0,0,1,0,0
45632,17,Manager,14198.91,1099.2425,6,7,6,6,20,19,18.44,6.0,Standard,603.87,26.397069268512286,Yes,70.49609995083726,58.22935194760739,LowspentMediumvaluepayments,261.1987981015554,1,1,1,1,0,0,1,1,0
45633,17,Manager,14198.91,1015.9174448335416,6,7,6,6,17,18,18.44,9.0,Standard,603.87,34.19007305172093,Yes,153.82115511729572,56.239534958691216,LowspentSmallvaluepayments,273.1886150904716,1,1,1,1,0,0,1,1,0
45634,17,Manager,14198.91,4182.004291203503,6,7,6,6,17,15,18.44,9.0,Standard,603.87,32.424381083978574,NM,153.82115511729572,60.88380265449985,LowspentLargevaluepayments,248.5443473946629,1,1,1,1,0,0,1,1,0
45636,33,MediaManager,26520.9,2202.0750000000007,8,4,15,4,20,13,15.63,1750.0,Standard,1182.19,33.037228838088005,Yes,57.13998193197221,18.8072105869974,HighspentLargevaluepayments,384.2603074810304,1,0,1,0,1,0,0,1,0
45638,33,MediaManager,26520.9,2202.0750000000007,8,4,15,4,20,13,15.63,7.0,Standard,1182.19,33.61298053700177,Yes,57.13998193197221,205.90560902912785,!@9#%8,237.16190903890003,1,0,1,0,1,0,0,1,0
45639,33,MediaManager,26520.9,2202.0750000000007,8,4,15,4,20,12,15.63,7.0,Standard,1182.19,28.6507885768482,Yes,57.13998193197221,87.58794595625626,!@9#%8,335.47957211177163,1,0,1,0,1,0,0,1,0
45640,27,Scientist,157156.8,13050.4,3,3,9,0,10,7,10.45,5.0,Good,1375.8,35.507619321954984,No,0.0,94.80251731542424,HighspentLargevaluepayments,1450.2374826845758,0,0,0,0,0,0,0,0,0
45641,27,Scientist,157156.8,13050.4,3,3,9,0,7,5,10.45,5.0,Good,1375.8,35.470740936030296,NM,0.0,515.7696672311297,LowspentMediumvaluepayments,1069.2703327688705,0,0,0,0,0,0,0,0,0
45642,27,Scientist,157156.8,13050.4,3,3,9,0,7,7,10.45,5.0,Good,1375.8,32.646837672551314,NM,0.0,752.4863764307408,LowspentLargevaluepayments,822.5536235692592,0,0,0,0,0,0,0,0,0
45643,28,Scientist,157156.8,4182.004291203503,3,3,9,0,11,7,10.45,5.0,Good,1375.8,44.372758815289934,No,0.0,253.50382823294416,HighspentLargevaluepayments,1291.5361717670555,0,0,0,0,0,0,0,0,0
45644,31,Manager,7555.45,769.6208333333333,8,6,29,6,32,18,9.4,16.0,Bad,3371.11,38.737923158894205,NM,33.799504337518066,46.70748528317576,LowspentMediumvaluepayments,276.4550937126395,1,1,0,1,1,1,0,1,0
45646,31,Manager,7555.45,769.6208333333333,8,6,29,6,32,18,9.4,16.0,Bad,3371.11,38.094573631861145,Yes,33.799504337518066,10000.0,HighspentSmallvaluepayments,274.5405655830553,1,1,0,1,1,1,0,1,0
45647,32,Manager,7555.45,769.6208333333333,8,6,29,6,32,18,9.4,16.0,Bad,3371.11,28.01658772321629,Yes,33.799504337518066,24.817522808568334,LowspentMediumvaluepayments,298.34505618724694,1,1,0,1,1,1,0,1,0
45649,48,Accountant,91946.91,7553.2425,3,6,12,4,22,19,18.44,1.0,Standard,1194.82,38.42358764454693,Yes,251.16294015950425,314.2124950305402,LowspentLargevaluepayments,459.9488148099557,0,1,0,1,0,0,1,0,0
