,Age,Annual_Income,Monthly_Inh_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outsting_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,AutoLoan,Credit-BuilderLoan,DebtConsolidationLoan,HomeEquityLoan,MortgageLoan,NotSpecified,PaydayLoan,PersonalLoan,StudentLoan,Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_MediaManager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,userID
1048,18.0,18784.88,1371.4066666666668,8.0,488.0,26.0,7.0,8.0,18.0,17.08,536.0,2076.13,33.2932520905843,2,108.03367123147238,178.09783781281163,0,141.00915762238262,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364673
1049,18.0,18784.88,1371.4066666666668,8.0,3.0,26.0,7.0,7.0,17.0,17.08,12.0,2076.13,32.306871220297424,0,108.03367123147238,88.72482763496694,3,200.38216780022736,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238897
1051,18.0,18784.88,1371.4066666666668,8.0,3.0,26.0,7.0,11.0,18.0,22.08,12.0,2076.13,24.49631254823717,2,108.03367123147238,42.00588748563528,5,267.10110794955904,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,398434
1052,47.0,49889.38,4359.448333333333,6.0,7.0,8.0,0.0,6.0,17.0,5.12,7.0,1450.37,29.81954025198374,1,0.0,447.8444389863097,6,278.1003943470237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,852328
1053,47.0,49889.38,4359.448333333333,6.0,7.0,8.0,0.0,6.0,14.0,1.12,7.0,1450.37,40.33710165257239,1,0.0,180.23264534899425,6,545.712187984339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,401818
1054,47.0,49889.38,4182.004291203503,6.0,7.0,8.0,0.0,9.0,17.0,5.12,7.0,1450.37,27.8035505818529,1,0.0,404.77865616843553,6,321.1661771648978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105236
1055,47.0,49889.38,4359.448333333333,6.0,7.0,8.0,0.0,6.0,17.0,5.12,7.0,1450.37,31.232502744962424,1,0.0,48.52437234670597,2,637.4204609866274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638911
1057,14.0,29233.34,2637.1116666666667,6.0,4.0,17.0,3.0,9.0,16.0,8.9,5.0,96.31,36.22092034245193,2,49672.0,282.2251494573498,6,220.77156189362216,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716230
1058,15.0,29233.34,2637.1116666666667,6.0,4.0,17.0,3.0,9.0,13.0,8.9,8.0,96.31,36.98406193014348,2,50.71445531569465,10000.0,6,374.40731164168267,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267286
1059,15.0,29233.34,4182.004291203503,6.0,4.0,17.0,3.0,6.0,13.0,8.9,8.0,96.31,22.50427295454072,2,6012.0,343.69108907276114,6,159.3056222782109,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411476
1060,40.0,28922.03,4182.004291203503,2.0,7.0,1.0,0.0,19.0,4.0,11.99,3.0,1329.59,37.97917268840328,1,0.0,167.5885997407427,3,347.228316925924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453577
1061,40.0,28922.03,2548.1691666666666,2.0,7.0,1.0,0.0,19.0,5.0,6.99,3.0,1329.59,30.07903979896601,0,0.0,134.96202658894074,6,409.8548900777259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,206644
1062,40.0,28922.03,2548.1691666666666,2.0,7.0,1.0,0.0,19.0,5.0,11.99,3.0,1329.59,30.015020871408503,1,0.0,148.44314792758786,4,376.37376873907886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,952376
1064,40.0,20742.46,1801.5383333333327,5.0,4.0,8.0,5.0,14.0,19.0,16.0,12.0,1319.87,27.32183678443244,2,60.06611255618279,23.233578540174257,2,346.85414223697626,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,717160
1065,40.0,20742.46,1801.5383333333327,5.0,4.0,8.0,5.0,17.0,16.0,16.0,12.0,1319.87,37.08431479697101,0,60.06611255618279,51.56023698301506,2,318.5274837941355,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,178451
1069,36.0,55719.18000000001,4689.265,8.0,7.0,18.0,5.0,41.0,25.0,29.82,6.0,4090.5,38.91773562581928,2,130.4684033358553,119.1649386683035,1,459.2931579958412,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,325225
1071,36.0,55719.18000000001,4689.265,8.0,7.0,18.0,5.0,41.0,22.0,28.82,6.0,4090.5,32.915988751868746,2,130.4684033358553,348.13852077226755,6,280.31957589187715,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,251440
1072,17.0,55558.71,4336.8925,10.0,5.0,32.0,7.0,21.0,18.0,23.59,13.0,4196.17,37.71862234132724,0,210.1897086921503,98.4526948141616,2,375.0468464936881,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,785994
1074,17.0,55558.71,4336.8925,10.0,5.0,4384.0,7.0,16.0,18.0,19.59,13.0,4196.17,35.71194335219624,2,210.1897086921503,167.65660977427171,2,305.842931533578,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,783029
1075,17.0,55558.71,4182.004291203503,10.0,5.0,32.0,7.0,21.0,18.0,19.59,13.0,4196.17,29.261623108663805,2,210.1897086921503,236.6245760833893,6,276.8749652244604,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,880137
1076,25.0,33447.42,2859.285,8.0,5.0,13.0,3.0,6.0,10.0,18.88,7.0,1571.52,33.26889570250016,2,60.51356730337264,10000.0,1,441.5116153807186,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,136838
1078,25.0,33447.42,2859.285,8.0,5.0,13.0,1018.0,9.0,9.0,18.88,7.0,1571.52,32.62004393553708,2,60.51356730337264,187.65077741581115,4,307.76415528081617,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,191622
1079,25.0,33447.42,2859.285,8.0,5.0,13.0,3.0,9.0,9.0,18.88,7.0,1571.52,32.12896728525134,2,60.51356730337264,68.34583670060191,0,427.0690959960255,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,642133
1081,27.0,34841.87,3025.4891666666667,1.0,7.0,1.0,2.0,1.0,2.0,2.24,6.0,142.05,25.53778266745976,1,33.366098109451734,390.8221293507746,6,168.36068920644033,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156304
1082,27.0,34841.87,3025.4891666666667,1.0,7.0,1.0,2.0,1.0,2.0,2.24,6.0,142.05,26.59266008543032,1,33.366098109451734,112.53319543090392,6,446.64962312631104,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910568
1086,36.0,17655.43,1530.2858333333334,8.0,10.0,34.0,6.0,60.0,22.0,29.49,11.0,2725.14,23.990401419275543,2,82.65421880756931,156.35457721912888,5,194.0197873066352,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,776425
1087,36.0,17655.43,4182.004291203503,8.0,10.0,34.0,6.0,55.0,25.0,31.49,11.0,2725.14,34.156289907461314,2,82.65421880756931,79.73752610921998,6,280.63683841654404,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,804047
1089,31.0,7103.035,4182.004291203503,6.0,5.0,28.0,6.0,55.0,12.0,11.95,9.0,2114.92,31.91860102143229,0,30.30549812001825,68.61800007809275,6,263.66846013522235,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788206
1091,8288.0,7103.035,725.9195833333333,6.0,5.0,28.0,6.0,55.0,11.0,11.95,9.0,2114.92,26.9509571910448,2,30.30549812001825,56.53405468464639,0,275.75240552866865,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,820364
1092,40.0,63101.14,5246.428333333333,3.0,4.0,3.0,4.0,2.0,9.0,9.19,5.0,64.53,27.739719077612428,1,170.5429654596886,118.0828298421286,1,476.0170380315161,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819111
1093,40.0,63101.14,5246.428333333333,3.0,4.0,3.0,4.0,2.0,8.0,9.19,5.0,64.53,32.935281487239926,1,170.5429654596886,96.18113410243484,0,507.9187337712099,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526987
1095,40.0,63101.14,5246.428333333333,3.0,4.0,4801.0,4.0,-1.0,8.0,9.19,5.0,64.53,26.07364071905391,0,170.5429654596886,157.90535528373934,2,446.1945125899052,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,851347
1096,16.0,33453.08,4182.004291203503,10.0,10.0,23.0,2.0,18.0,8.0,9.3,8.0,1498.09,36.71382697597775,2,30.759833670728675,151.79206532653183,4,353.3237676694061,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,487236
1097,16.0,33453.08,2658.7566666666667,10.0,10.0,23.0,2.0,13.0,8.0,9.3,9.0,1498.09,29.85939068403342,2,30601.0,169.81630780067331,4,335.2995251952647,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708256
1098,16.0,33453.08,4182.004291203503,10.0,10.0,23.0,2.0,16.0,5.0,14.3,9.0,1498.09,37.2208715269011,2,30.759833670728675,64.0645960086906,4,441.05123698724736,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613408
1100,43.0,83845.7,6958.141666666666,5.0,7.0,4.0,2.0,4.0,8.0,3.59,4.0,49.6,38.32591498463035,1,107.38113042889329,80.75183850931545,2,757.681197728458,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905706
1101,43.0,83845.7,6958.141666666666,5.0,7.0,4.0,2.0,8.0,11.0,3.59,1319.0,49.6,32.95059403068873,1,107.38113042889329,182.75228391159047,2,655.680752326183,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,104986
1102,43.0,83845.7,6958.141666666666,5.0,7.0,3281.0,2.0,8.0,8.0,3.59,4.0,49.6,28.732001611335587,1,107.38113042889329,81.82557761480895,1,746.6074586229645,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,223964
1104,36.0,108415.0,8848.583333333334,3.0,5.0,16.0,1.0,13.0,17.0,16.33,6.0,1075.84,27.677544093247644,2,76.85756306196762,671.1442120839299,5,416.8565581874359,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887875
1105,36.0,108415.0,8848.583333333334,3.0,5.0,16.0,1.0,18.0,17.0,16.33,6.0,1075.84,42.44015158636002,2,76.85756306196762,187.58446411118004,1,860.4163061601857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428951
1106,36.0,108415.0,8848.583333333334,3.0,5.0,16.0,1.0,12.0,17.0,16.33,2326.0,1075.84,33.805609551932626,0,76.85756306196762,884.7241700000064,5,203.27660027135937,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96249
1107,36.0,108415.0,8848.583333333334,3.0,784.0,16.0,1.0,14.0,17.0,16.33,6.0,1075.84,25.615339845888176,2,76.85756306196762,780.3503152091339,4,297.65045506223186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,236907
1108,52.0,32663.41,2879.9508333333333,1.0,1279.0,3.0,4.0,8.0,7.0,8.28,2.0,1067.3,26.705110847352422,1,55.40536573947087,44.54892862283442,2,438.04078897102806,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,649233
1110,52.0,32663.41,2879.9508333333333,1.0,1036.0,3.0,4.0,8.0,5.0,5.28,2.0,1067.3,26.78624179922445,1,55.40536573947087,309.1481530643491,6,213.44156452951336,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,191797
1111,52.0,32663.41,2879.9508333333333,1.0,5.0,3.0,4.0,12.0,5.0,-3.72,2.0,1067.3,38.488788916284776,1,55.40536573947087,10000.0,2,396.3984471422551,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,268218
1112,45.0,132537.24,4182.004291203503,3.0,2.0,12.0,1.0,8.0,0.0,0.69,1.0,382.04,37.66506681154245,0,780.3175742811828,523.1321580737571,5,779.5346921496684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,237346
1113,45.0,132537.24,10111.96257549539,3.0,2.0,12.0,1.0,12.0,0.0,-5.3100000000000005,2.0,382.04,38.149523047236855,1,780.3175742811828,802.6370098523233,4,490.02984037110224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516165
1115,46.0,132537.24,10111.96257549539,3.0,2.0,12.0,1.0,9.0,1.0,0.69,2.0,382.04,45.96471376810149,1,780.3175742811828,121.41049990026735,1,1141.256350323158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447311
1118,31.0,17850.56,1391.5466666666669,8.0,5.0,18.0,9.0,25.0,23.0,7.11,11.0,3380.69,32.278247173334584,2,127.22369163552014,121.42386529734584,5,170.50710973380072,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,302149
1120,33.0,15713.83,1313.4858333333334,7.0,8.0,23.0,2.0,46.0,11.0,12.39,7.0,2271.53,21.961731106268765,2,20.30880921277818,87.65534650249785,3,283.3844276180573,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738395
1121,33.0,15713.83,1313.4858333333334,7.0,1196.0,23.0,2.0,46.0,11.0,12.39,7.0,2271.53,38.690012993592575,0,20.30880921277818,132.88504474609954,5,258.15472937445566,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582281
1122,33.0,15713.83,1313.4858333333334,7.0,8.0,23.0,2.0,46.0,11.0,12.39,7.0,2271.53,28.207546824259733,2,20.30880921277818,171.97582816266583,6,229.06394595788933,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719359
1123,33.0,15713.83,1313.4858333333334,7.0,8.0,23.0,2.0,48.0,11.0,12.39,7.0,2271.53,33.90348534213213,2,20.30880921277818,84.57759792580006,4,296.4621761947552,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230078
1124,31.0,62050.89,5386.9075,8.0,7.0,22.0,7.0,18.0,22.0,9.95,13.0,4293.32,34.74182711679573,0,286.9592209872785,417.9659455942164,4,103.76558341850524,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858566
1126,31.0,62050.89,5386.9075,8.0,7.0,22.0,7.0,23.0,20.0,14.95,13.0,4293.32,35.07510557229053,2,286.9592209872785,356.4732898206552,5,175.2582391920664,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,745000
1127,31.0,62050.89,5386.9075,8.0,7.0,22.0,7.0,18.0,24.0,3.9499999999999993,13.0,4293.32,27.184839634807968,2,286.9592209872785,143.80724690970914,2,357.9242821030124,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,739104
1132,38.0,12070.845,1088.90375,8.0,5.0,8.0,4.0,17.0,12.0,2.96,4.0,759.86,39.57688699219109,2,31.349969595412013,52.03071644124395,6,315.5096889633441,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,263704
1133,39.0,12070.845,1088.90375,500.0,5.0,8.0,4.0,18.0,15.0,2.96,4.0,759.86,33.7514056479762,2,31.349969595412013,129.8418831267132,6,237.6985222778748,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,185334
1135,39.0,12070.845,1088.90375,8.0,5.0,8.0,4.0,17.0,12.0,2.96,4.0,759.86,38.37624331567903,2,31.349969595412013,71.95971191336388,6,295.5806934912241,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828218
1136,22.0,38539.57,3438.630833333333,4.0,2.0,3.0,1.0,4.0,3.0,11.42,0.0,526.62,31.51223245063945,1,22.68327916735256,379.515343668584,0,231.6644604973968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585467
1137,22.0,38539.57,4182.004291203503,4.0,2.0,3.0,1.0,4.0,3.0,8.42,0.0,526.62,36.81106129411436,0,22.68327916735256,90.03239325609069,3,491.1474109098901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401509
1138,22.0,38539.57,3438.630833333333,4.0,2.0,3.0,1.0,7.0,-2.0,8.42,0.0,526.62,37.447323363167136,1,22.68327916735256,137.2020476908188,2,433.977756475162,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457218
1140,47.0,48411.24,4306.27,8.0,3.0,3.0,4.0,18.0,11.0,4.04,3.0,821.27,34.22646457854449,1,82.22147115066043,48.28938004920364,2,550.116148800136,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,241540
1141,48.0,48411.24,4306.27,8.0,3.0,3.0,4.0,17.0,11.0,4.04,3.0,821.27,32.460811763040816,0,82.22147115066043,115.56741654839956,5,512.8381123009401,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,790654
1147,24.0,47275.96,4182.004291203503,6.0,3.0,4.0,4.0,15.0,15.0,9.43,3.0,302.1,26.06605390846283,1,121.9288771955476,374.6056822858559,4,197.33177385193,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,528453
1149,43.0,30232.28,2342.3566666666666,5.0,3.0,4.0,4.0,0.0,1.0,4.94,2.0,1483.59,31.098115477445887,1,98.46945407671916,79.23190881897727,3,316.5343037709702,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,852352
1151,43.0,30232.28,4182.004291203503,5.0,3.0,4.0,4.0,0.0,1.0,4.94,2.0,1483.59,37.270149832579584,0,98.46945407671916,44.08417768982028,3,351.6820349001272,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,599095
1153,28.0,33314.96,2955.2466666666664,10.0,5.0,18.0,7.0,33.0,24.0,16.82,6.0,3271.84,28.382576469635293,0,98.19308987102188,335.9684674593272,6,151.36310933631756,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,353857
1161,19.0,97640.4,8034.7,5.0,7.0,6.0,4.0,19.0,14.0,10.86,4.0,80.5,23.97249676231605,0,259.8059368695418,658.6351958215558,4,155.0288673089024,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,213258
1163,19.0,97640.4,8034.7,5.0,7.0,6.0,4.0,19.0,14.0,9.86,97.0,80.5,38.937429098966405,2,259.8059368695418,173.35456555361412,0,620.309497576844,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,408689
1165,34.0,75881.16,6535.43,10.0,6.0,16.0,6.0,32.0,16.0,9.94,11.0,2321.23,30.89219457702877,2,232.38471755649792,512.3463176858877,6,198.8119647576145,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587678
